time,ax,ay,az,aT
33.8250,-8.1201,-3.6655,3.4418,9.551
33.8380,-10.0846,-5.5095,5.8083,12.876
33.8470,-10.8027,-6.0052,5.8872,13.690
33.9000,-10.6596,-6.1399,5.7811,13.592
33.9070,-10.9660,-6.5052,5.1967,13.769
33.9080,-10.8390,-6.7758,4.5087,13.554
33.9090,-8.9445,-5.0489,3.4905,10.848
33.9120,-8.2215,-3.7459,2.4854,9.370
33.9140,-8.0316,-2.4521,0.6943,8.426
33.9160,-8.1900,-1.5102,0.1962,8.330
33.9490,-8.4722,0.0747,1.1859,8.555
33.9500,-8.7417,1.8107,3.3246,9.526
33.9510,-9.1225,4.1054,7.0708,12.250
34.0060,-9.4189,6.4520,11.1350,15.948
34.0090,-9.5507,9.2549,16.6435,21.304
34.0090,-9.4318,9.1583,16.4425,21.052
34.0100,-6.4096,14.5867,21.1951,26.516
34.0100,-0.0397,17.9819,21.1595,27.768
34.0110,-0.1150,18.0566,21.3473,27.960
34.0270,5.6470,19.4617,19.2790,27.970
34.0300,8.1063,17.4366,9.4300,21.417
34.0870,6.4234,14.9085,7.5375,17.898
34.0920,6.3987,14.9956,7.7380,18.047
34.0960,3.4492,9.2881,11.1987,14.952
34.1000,3.3974,9.3033,11.1820,14.938
34.1030,3.1283,2.6817,13.5506,14.163
34.1120,3.0645,2.7034,13.5345,14.138
34.1180,2.2982,-2.8035,11.6357,12.187
34.1190,2.8212,-4.8876,9.5209,11.068
34.1230,3.6563,-6.7684,7.8824,11.014
34.1270,4.3495,-8.4729,6.7774,11.689
34.1360,4.2419,-8.4529,6.7036,11.592
34.1460,4.3719,-9.4875,5.7339,11.917
34.1570,2.8353,-11.4766,3.6917,12.385
34.1640,2.6714,-11.4393,3.5630,12.276
34.2160,1.3601,-12.6369,2.1799,12.895
34.2220,0.4297,-13.9959,0.4034,14.008
34.2250,0.0880,-14.0157,-0.3913,14.021
34.2260,-0.3929,-13.7799,-2.0545,13.938
34.2280,-1.2220,-13.3645,-3.2694,13.813
34.2290,-2.0770,-12.1980,-4.1366,13.047
34.2580,-1.7304,-10.4597,-4.0660,11.355
34.2610,-0.0624,-8.3239,-3.1048,8.884
34.2630,3.2835,-5.8689,-1.4060,6.870
34.2660,5.7637,-2.4473,0.5696,6.288
34.2760,5.6668,-2.3692,0.5539,6.167
34.2840,6.7111,-0.2508,2.4824,7.160
34.3210,5.4689,2.0330,6.7428,8.917
34.3270,2.8449,1.9951,8.5374,9.217
34.3280,-1.7552,2.3188,9.8137,10.236
34.3290,-5.8094,3.7719,10.0256,12.186
34.3610,-5.8154,3.7213,9.8972,12.067
34.3640,-1.9759,10.0610,5.6476,11.706
34.3670,-0.6700,12.9955,4.9915,13.937
34.3700,-0.6797,12.9873,4.9492,13.915
34.3750,1.9980,15.4754,7.1395,17.160
34.3910,5.1475,16.3763,11.0421,20.411
34.3970,3.7811,14.8103,16.6251,22.584
34.4470,3.7863,14.7721,16.5332,22.492
34.4590,-1.9228,11.7559,15.1054,19.237
34.4610,-1.9244,11.7473,15.0762,19.209
34.4630,-3.5022,7.9129,7.6005,11.517
34.4650,-3.5282,7.9720,7.7033,11.634
34.4670,-4.8879,4.2894,0.4377,6.518
34.4690,-6.0202,2.4814,-1.8853,6.779
34.4770,-6.7304,1.0935,-2.7595,7.356
34.5360,-6.8772,0.2420,-2.5160,7.327
34.5390,-6.9859,-0.4114,-1.4406,7.145
34.5410,-6.9386,-0.8541,-0.0507,6.991
34.5430,-6.8601,-0.8921,0.0098,6.918
34.5450,-7.8011,-1.9250,-0.5176,8.052
34.5470,-7.7011,-1.9805,-0.4634,7.965
34.5480,-9.1703,-3.5472,-0.2451,9.835
34.5560,-9.6699,-3.9974,0.6675,10.485
34.5660,-9.7432,-4.2749,2.1823,10.861
34.5760,-9.5822,-4.3907,2.1848,10.764
34.5850,-10.1051,-3.8945,4.5852,11.760
34.6380,-10.5104,-3.4401,6.0051,12.584
34.6400,-10.3679,-2.7457,7.2194,12.929
34.6420,-10.1136,-2.9070,7.1812,12.740
34.6440,-10.5164,-1.8665,7.9543,13.317
34.6460,-9.8445,1.6435,8.2896,12.974
34.6470,-9.6197,1.5045,8.1933,12.725
34.6800,-7.2221,4.3278,8.3649,11.868
34.6850,-5.2158,6.0669,8.4799,11.659
34.6880,-4.8389,7.0933,9.9980,13.179
34.6890,-11.7293,11.5175,15.7637,22.776
34.7270,-10.7606,13.8008,18.3891,25.385
34.7300,-10.7986,13.8194,18.4083,25.425
34.7320,1.8267,16.6759,19.6507,25.837
34.7350,7.1964,16.3785,17.1399,24.775
34.7380,8.6687,14.5075,13.2067,21.448
34.7700,6.8945,11.2844,10.2118,16.708
34.7740,6.8268,11.3514,10.3153,16.789
34.7760,4.7738,6.6176,10.1186,12.999
34.7780,5.6061,3.1143,9.3343,11.325
34.8170,6.7073,-0.2221,7.7682,10.266
34.8230,6.6093,-0.1936,7.7290,10.171
34.8260,5.5492,-7.7312,5.0696,10.783
34.8270,4.2208,-9.4338,5.8165,11.859
34.8290,4.1367,-9.4594,5.6406,11.765
34.8360,4.8548,-11.2601,5.3119,13.363
34.8650,4.7223,-11.2428,5.1643,13.243
34.8680,5.3306,-11.6205,0.6614,12.802
34.8710,4.3288,-12.1466,-2.7919,13.194
34.9090,4.1927,-12.0719,-2.7986,13.082
34.9130,1.9661,-11.6787,-6.7288,13.621
34.9170,1.8744,-11.6085,-6.6824,13.525
34.9230,1.6694,-10.6491,-6.6216,12.650
34.9260,2.2859,-9.1384,-2.4951,9.745
34.9290,2.3806,-8.4409,0.0752,8.770
34.9470,2.4404,-7.9028,1.3973,8.388
34.9500,3.0985,-6.9979,3.1868,8.290
35.0030,3.7827,-5.6146,4.5941,8.182
35.0090,3.7320,-5.6165,4.4607,8.085
35.0130,4.4570,-3.5765,5.6549,8.040
35.0190,4.9741,-1.9132,7.2929,9.033
35.0330,3.1817,0.2748,7.6841,8.321
35.0360,-0.1602,3.3276,5.4699,6.405
35.0380,-2.5758,5.1833,4.8422,7.546
35.0400,-2.9209,6.8849,3.9327,8.450
35.0420,-1.1376,9.1401,2.4592,9.533
35.0600,-1.1342,9.1203,2.3738,9.492
35.0640,0.1724,13.5410,9.9193,16.786
35.0700,0.1638,13.0666,13.7176,18.946
35.0820,-1.3659,11.4258,16.6594,20.247
35.1440,-1.2961,11.3564,16.4254,20.011
35.1510,-3.8091,9.8645,18.4749,21.287
35.1550,-6.6033,8.6679,18.9879,21.892
35.1570,-7.9461,7.5825,17.1065,20.329
35.1590,-6.0874,5.9503,10.2532,13.326
35.1610,-6.1658,6.0039,10.3738,13.479
35.1630,-5.3789,4.5454,6.3911,9.510
35.1650,-4.7763,0.5902,-1.8268,5.148
35.1680,-5.8479,-1.5315,-4.0983,7.303
35.1750,-7.4169,-2.7670,-4.8008,9.258
35.1850,-7.4069,-2.7581,-4.7088,9.200
35.1960,-9.2070,-4.5784,-4.4248,11.194
35.2660,-9.5968,-7.2563,-0.5381,12.043
35.2770,-9.3741,-7.8530,1.1463,12.282
35.2780,-9.2164,-7.7014,2.8318,12.340
35.2800,-8.8091,-7.3358,3.0861,11.872
35.2810,-8.4226,-7.2389,2.5235,11.389
35.2820,-8.4530,-7.2078,2.5779,11.404
35.2830,-8.2525,-7.1086,2.0519,11.084
35.2850,-9.4710,-6.6037,1.5190,11.645
35.2880,-10.7435,-6.4886,1.0797,12.597
35.3210,-11.2332,-6.0573,0.9850,12.800
35.3250,-11.1600,-6.0991,0.9921,12.757
35.3270,-11.6813,-5.2265,1.2417,12.857
35.3280,-12.0406,-3.9307,1.7218,12.782
35.3640,-12.1582,-2.1314,2.4107,12.577
35.3670,-11.4115,0.9416,3.8975,12.095
35.3740,-7.1716,9.1012,10.0953,15.368
35.3770,-7.0345,9.0017,9.8293,15.071
35.3780,-3.7225,17.0668,17.0557,24.414
35.3880,-2.5984,18.2845,17.2447,25.268
35.4540,-1.8068,19.6426,15.7062,25.215
35.4550,2.2152,21.5341,14.3666,25.981
35.4550,5.1914,21.0426,13.6346,25.606
35.4560,6.1369,17.9766,12.5931,22.790
35.4560,3.5161,14.6311,12.8049,19.758
35.4570,0.7392,11.2016,14.3610,18.228
35.4580,-0.1497,7.7040,15.2191,17.059
35.4680,1.1023,2.8922,15.1971,15.509
35.4760,2.9211,-0.4046,13.8846,14.194
35.4850,5.4738,-3.9713,10.5874,12.563
35.4960,7.6981,-6.5262,6.9058,12.229
35.5050,7.5142,-6.3763,7.1787,12.192
35.5760,8.1520,-8.4833,3.2357,12.202
35.5810,6.8128,-9.6806,-0.1527,11.839
35.5840,4.8766,-10.1088,-1.5614,11.332
35.5860,3.2923,-10.2705,-1.1128,10.843
35.5890,1.0711,-11.1735,0.0582,11.225
35.5960,-0.0134,-12.2025,0.7076,12.223
35.5980,0.5287,-13.4021,0.2999,13.416
35.6000,0.3299,-13.2775,0.2519,13.284
35.6020,0.1953,-13.0831,-0.4401,13.092
35.6060,-0.4881,-12.5337,-0.7113,12.563
35.6180,-0.3287,-11.2264,-1.5557,11.338
35.6720,1.3847,-9.3218,-2.7119,9.807
35.6760,2.1957,-7.4907,-3.5973,8.595
35.6830,2.4877,-4.8787,-3.9441,6.749
35.6860,4.0914,-2.2893,-3.5828,5.901
35.6890,5.7321,-0.6938,-2.2783,6.207
35.6940,7.0961,1.2232,3.7022,8.097
35.6960,6.1930,1.0121,7.4098,9.710
35.6980,2.5750,0.5418,10.3661,10.695
35.7090,2.6690,0.3976,10.2146,10.565
35.7790,-4.9826,2.4257,11.3762,12.654
35.7840,-4.8904,2.3172,11.2826,12.513
35.7860,-4.1186,5.4715,9.0160,11.322
35.7880,-1.1927,8.7259,6.9538,11.221
35.7910,2.4083,11.7973,5.5805,13.271
35.7930,4.5441,14.9224,7.4152,17.272
35.7950,3.0740,13.0876,10.1090,16.820
35.7970,3.0425,13.0492,9.9098,16.666
35.7990,-0.5050,10.8538,12.3288,16.433
35.8060,-6.7756,6.9725,13.4893,16.628
35.8790,-6.6964,5.6523,10.2126,13.457
35.8860,-5.5919,4.5662,4.8614,8.704
35.8890,-5.0173,3.5118,1.0325,6.211
35.8910,-5.2380,2.3160,-2.0821,6.094
35.8940,-5.6966,1.4118,-3.8057,6.995
35.8960,-5.1191,1.0168,-4.3818,6.815
35.8990,-4.6089,0.4177,-3.9411,6.079
35.9010,-5.0599,-1.5141,-2.9681,6.058
35.9030,-6.4818,-2.8819,-1.9447,7.355
35.9260,-8.6294,-4.0209,-0.0979,9.521
35.9300,-9.6646,-4.4029,2.0920,10.824
35.9330,-9.5607,-4.5029,2.0511,10.765
35.9370,-10.1472,-4.8270,4.3400,12.046
35.9540,-9.6756,-4.8088,5.3872,12.073
35.9570,-9.5685,-4.8890,5.3958,12.024
36.0170,-9.3920,-4.5370,4.4983,11.359
36.0250,-10.6476,-3.2162,2.3560,11.369
36.0290,-10.8369,-2.6294,2.2409,11.374
36.0330,-10.9667,-2.0720,2.7850,11.503
36.0360,-11.6045,-1.0025,3.3177,12.111
36.0420,-11.3923,-1.1553,3.2231,11.896
36.0450,-11.1305,1.9343,4.6313,12.210
36.0490,-10.9200,1.7957,4.5119,11.951
36.0520,-9.3803,4.1410,6.5890,12.188
36.0660,-6.9255,7.9060,10.9634,15.188
36.0730,-6.7113,7.7959,10.8747,14.969
36.0820,-6.2799,10.3753,12.9105,17.713
36.0870,-6.7585,16.0969,14.6004,22.759
36.1070,-1.8121,18.8066,15.3509,24.344
36.1150,2.1176,20.0288,16.3956,25.970
36.1180,2.0653,20.0660,16.4877,26.053
36.1930,7.0558,16.9181,14.3643,23.288
36.1950,7.0265,16.9589,14.5047,23.396
36.1950,8.4925,11.0589,11.0257,17.776
36.1960,8.4872,11.0926,11.1582,17.877
36.1960,8.3019,7.6864,10.4646,15.411
36.1970,7.4412,3.6869,9.7209,12.785
36.1970,6.3044,0.2157,8.8229,10.846
36.1980,5.0634,-3.6709,7.8687,10.051
36.2050,4.5758,-6.0729,7.1419,10.432
36.2160,4.1136,-9.8564,6.3905,12.446
36.2250,4.0355,-9.8489,6.2866,12.362
36.2760,2.8748,-11.9495,3.9423,12.907
36.2790,2.7609,-11.9269,3.8092,12.821
36.2820,1.3575,-13.3834,1.6996,13.559
36.2850,0.6622,-13.9992,0.4841,14.023
36.2880,0.0067,-14.5496,-0.7171,14.567
36.2900,0.0764,-14.4413,-0.7182,14.459
36.3230,0.2415,-13.5712,-0.5536,13.585
36.3280,0.0683,-11.6241,-1.0278,11.670
36.3340,-0.5074,-10.2177,-1.8283,10.392
36.3370,-1.0388,-8.8752,-2.7003,9.335
36.3390,-1.5972,-7.4932,-3.2683,8.330
36.3660,-1.5937,-6.1168,-2.4079,6.764
36.3690,0.0067,-4.3997,-0.3260,4.412
36.3700,2.8948,-2.2480,2.2200,4.285
36.4200,3.7151,-0.7548,3.6261,5.246
36.4240,3.6370,-0.7031,3.5728,5.147
36.4260,2.3353,0.6658,5.6113,6.114
36.4320,-2.4674,4.7881,5.6379,7.797
36.4400,-2.4793,4.7933,5.6166,7.789
36.4440,2.7806,11.0626,5.8032,12.798
36.4480,4.5965,12.6519,8.5008,15.920
36.4540,5.2559,14.4907,11.8958,19.471
36.4580,4.4377,14.3207,13.7498,20.343
36.4660,1.7274,12.9546,15.4684,20.250
36.4760,-1.1090,12.3780,16.2055,20.422
36.4870,-2.6455,11.2452,14.5454,18.575
36.5370,-2.8088,10.0966,11.8202,15.797
36.5430,-2.8893,10.1663,11.8076,15.847
36.5460,-3.1160,8.6510,7.0466,11.585
36.5490,-3.0997,7.1025,2.1324,8.037
36.5510,-4.9466,4.0014,-6.6649,9.214
36.5530,-6.2198,3.0610,-7.9613,10.556
36.5570,-6.2974,3.1732,-7.8321,10.539
36.5680,-6.7980,2.3215,-7.1885,10.162
36.5750,-6.7316,1.2088,-5.4733,8.760
36.6350,-6.8603,-0.0762,-3.0664,7.515
36.6400,-7.4228,-1.0912,-1.0377,7.574
36.6440,-11.9734,-2.4735,3.6217,12.751
36.6470,-11.8797,-2.5731,3.5996,12.677
36.6490,-13.3607,-3.0701,4.4914,14.426
36.6510,-13.6028,-3.3610,4.8412,14.825
36.6520,-11.0521,-2.5299,2.8052,11.680
36.6630,-9.3920,-1.4883,1.2112,9.586
36.7220,-7.7180,-0.0411,-1.3468,7.835
36.7230,-7.5586,-0.1394,-1.2340,7.660
36.7230,-6.9592,0.7004,-2.6210,7.469
36.7240,-6.8303,2.0150,-3.2448,7.826
36.7240,-7.6421,2.9847,-2.4271,8.556
36.7250,-8.5338,3.6699,0.1235,9.290
36.7720,-9.0578,4.6340,3.5802,10.786
36.7740,-9.4008,7.0614,9.9520,15.404
36.7740,-4.1452,12.3389,20.8904,24.614
36.7750,-2.0438,15.2479,22.1807,26.994
36.7750,-1.9545,15.2166,22.2637,27.038
36.7840,-0.6354,17.6319,18.9387,25.884
36.7900,3.7936,18.6810,8.8771,21.028
36.8000,5.2968,17.4033,9.1854,20.379
36.8160,5.1913,15.2092,10.6764,19.294
36.8200,4.2066,12.1383,12.0325,17.602
36.8260,3.2581,8.7435,12.8715,15.898
36.8800,3.2557,8.7362,12.8395,15.867
36.8880,2.4711,0.2990,15.9501,16.143
36.8900,2.4591,0.3084,15.9642,16.155
36.8930,2.8647,-2.3549,15.5960,16.031
36.8950,3.6727,-5.4545,14.1738,15.625
36.8970,4.3787,-8.4605,12.0262,15.342
36.8990,4.4103,-10.3289,9.5982,14.774
36.9120,2.7769,-13.4176,3.9902,14.271
36.9860,2.6507,-13.3652,3.9440,14.185
36.9920,1.0646,-15.2749,1.0571,15.348
36.9950,0.2389,-15.7312,-0.0691,15.733
36.9980,0.0613,-15.6340,-0.1024,15.634
36.9990,0.0689,-15.4568,-1.2568,15.508
37.0020,0.3882,-15.4066,-2.4672,15.608
37.0030,-0.1738,-14.0535,-4.6435,14.802
37.0060,-0.2904,-13.8974,-4.4590,14.598
37.0080,-1.6356,-9.6608,-4.2457,10.679
37.0090,-1.2313,-7.5564,-3.5245,8.428
37.0190,0.1576,-5.7923,-2.0869,6.159
37.0730,0.0700,-5.6919,-2.0337,6.045
37.0740,2.1279,-3.4649,0.4539,4.091
37.0750,3.9073,-1.7785,2.2926,4.867
37.0750,6.0855,0.1332,4.3488,7.481
37.0760,7.2902,1.5706,6.2110,9.705
37.0760,2.5043,3.1973,9.3635,10.206
37.0870,-5.8785,5.4621,10.3797,13.120
37.0950,-5.8580,5.3586,10.1730,12.904
37.1370,-9.1488,7.2095,9.2113,14.850
37.1410,-3.6145,12.8286,7.0670,15.086
37.1430,-0.1626,16.4861,9.4803,19.018
37.1450,1.9320,18.0544,11.5088,21.498
37.1490,1.0836,16.0356,11.9670,20.038
37.1560,-1.2697,14.4816,11.8729,18.769
37.1710,-4.4047,12.6088,10.8569,17.212
37.1760,-4.4519,12.6313,10.7586,17.179
37.2460,-6.5588,10.0761,8.5689,14.764
37.2510,-7.4982,7.8905,5.7208,12.297
37.2530,-7.0399,6.7858,2.9281,10.207
37.2560,-5.6998,5.6288,-0.3778,8.020
37.2580,-3.8885,3.2295,-4.9997,7.110
37.2590,-3.9756,3.3486,-4.8870,7.134
37.2610,-4.2926,2.4824,-6.1702,7.916
37.2620,-5.2073,-0.0534,-4.9002,7.151
37.2680,-5.1441,-0.1091,-4.8566,7.075
37.2760,-7.2516,-2.8665,-0.8078,7.839
37.2870,-7.1439,-2.9787,-0.8200,7.783
37.2950,-9.1736,-3.8730,0.8881,9.997
37.3490,-10.6167,-4.3526,2.1390,11.672
37.3570,-11.1156,-4.8751,2.8935,12.478
37.3610,-10.3359,-4.9995,3.6092,12.035
37.3650,-7.5047,-3.9397,2.0896,8.730
37.3680,-7.1605,-3.2643,-0.3220,7.876
37.3710,-7.8458,-3.2020,-3.0538,9.007
37.3730,-10.3088,-3.3206,-3.0794,11.260
37.3770,-14.0164,-2.4967,0.2073,14.239
37.3940,-15.7005,-1.1444,4.9489,16.502
37.4630,-14.7415,-0.4383,7.7190,16.646
37.4690,-14.5133,-0.5783,7.4450,16.322
37.4720,-13.1672,0.6919,10.6551,16.952
37.4750,-11.9273,3.4368,14.1770,18.843
37.4780,-9.7041,10.4897,16.0214,21.468
37.4800,-9.6364,10.4542,16.0886,21.471
37.4820,-1.2677,17.0770,13.2364,21.643
37.4840,-1.3966,17.1439,13.4634,21.843
37.4870,2.4699,17.7967,10.2710,20.696
37.4890,0.3107,15.0735,8.4424,17.279
37.5180,0.2867,15.0888,8.4786,17.310
37.5210,-2.3631,9.3442,12.1345,15.497
37.5220,-1.0527,7.1609,13.6686,15.467
37.5650,0.7543,3.8330,13.8569,14.397
37.5720,1.2452,0.7413,12.7440,12.826
37.5750,1.2236,0.7545,12.7688,12.849
37.5770,1.1757,-2.2870,10.5677,10.876
37.5780,1.5408,-7.0478,6.5026,9.712
37.5800,1.5010,-7.0206,6.5703,9.732
37.6220,1.6636,-9.6042,4.5460,10.755
37.6260,1.6075,-9.5754,4.4623,10.686
37.6290,0.8617,-11.6011,3.0273,12.021
37.6310,0.7703,-11.5469,2.9717,11.948
37.6360,0.9417,-12.2477,-0.9556,12.321
37.6390,1.1973,-12.3744,-2.2613,12.636
37.6530,0.9598,-12.4852,-3.6668,13.048
37.6560,0.4850,-12.1430,-4.9311,13.115
37.6960,0.1485,-11.4456,-5.6802,12.778
37.6980,0.0907,-10.5276,-5.7824,12.011
37.6980,0.1167,-9.2595,-5.1608,10.601
37.6990,0.3373,-7.8781,-4.1548,8.913
37.7410,1.5451,-5.9554,-2.1247,6.509
37.7420,2.9695,-4.0509,-0.3194,5.033
37.7420,4.4495,-1.6901,2.4345,5.346
37.7430,4.9241,0.4839,4.9046,6.967
37.7880,4.3858,2.8749,6.8084,8.594
37.7920,3.5361,4.4069,7.7404,9.583
37.7950,1.8409,5.2458,7.9281,9.683
37.8010,0.2959,5.3680,6.9662,8.799
37.8040,-1.7863,5.9949,5.5727,8.378
37.8060,-3.0782,7.2738,5.0473,9.373
37.8110,-3.0504,7.2340,4.9455,9.279
37.8250,-3.7431,10.7999,9.6074,14.932
37.8290,-1.9961,12.7037,11.7191,17.398
37.8360,-0.3247,13.0656,13.1960,18.573
37.9010,-1.0384,12.3029,13.2775,18.131
37.9080,-4.2128,11.0336,11.8751,16.748
37.9110,-7.6679,9.3806,9.0902,15.147
37.9140,-8.7789,7.9193,7.0159,13.748
37.9170,-8.8678,8.0030,7.0630,13.877
37.9200,-8.8138,6.8983,4.3521,12.009
37.9230,-7.7094,6.0760,0.4285,9.825
37.9250,-5.2525,3.9501,-7.0705,9.653
37.9280,-5.1419,2.9675,-7.8047,9.806
37.9580,-5.8974,1.9360,-6.4796,8.973
37.9610,-6.5057,0.4318,-4.3022,7.812
37.9640,-7.2598,-1.1596,-2.1726,7.666
37.9670,-7.1805,-1.2367,-2.1695,7.602
37.9760,-8.4219,-2.2357,-0.0597,8.714
37.9920,-10.4807,-4.0551,2.2287,11.457
37.9970,-10.8946,-4.6482,2.6375,12.135
38.0590,-11.5534,-4.6125,2.8115,12.754
38.0660,-12.3598,-4.2722,2.4256,13.300
38.0670,-12.4637,-3.8295,1.3574,13.109
38.0690,-11.6339,-3.3383,0.6320,12.120
38.0710,-10.9802,-2.9777,1.1343,11.433
38.0730,-10.8008,-2.8736,2.3647,11.424
38.0760,-11.3440,-1.9930,4.8677,12.504
38.0780,-11.9742,-0.5760,7.3521,14.063
38.1080,-11.3717,1.6191,9.4036,14.845
38.1110,-9.9842,3.6777,11.1371,15.403
38.1140,-9.7924,3.5833,11.0654,15.204
38.1160,-6.2869,8.8130,13.6642,17.433
38.1270,-4.9728,11.1802,12.9291,17.801
38.1730,-2.0903,15.0108,11.6184,19.097
38.1780,1.6542,18.3299,10.7682,21.323
38.1800,5.6531,20.4870,11.1138,23.983
38.1810,7.2317,19.1132,10.8557,23.140
38.1830,6.9045,16.2144,10.8117,20.675
38.1850,5.0530,12.2578,11.2366,17.380
38.2160,1.5072,8.0912,12.8050,15.222
38.2190,-0.1204,4.7987,13.9805,14.782
38.2220,-0.0749,1.1141,14.1054,14.150
38.2270,0.8481,-2.5511,12.2852,12.576
38.2360,1.3021,-5.1465,10.6353,11.887
38.2460,1.2663,-5.1299,10.6477,11.887
38.2590,1.4295,-9.1616,6.4198,11.278
38.2660,2.2401,-10.4607,5.2432,11.914
38.3320,3.1851,-11.7682,4.3247,12.936
38.3420,3.1757,-13.4040,3.0403,14.107
38.3440,2.1563,-14.2972,1.9135,14.585
38.3460,0.6512,-14.9092,0.1257,14.924
38.3480,0.3366,-14.9346,-1.5897,15.023
38.3500,0.5652,-15.1474,-3.0982,15.471
38.3520,0.3420,-15.0185,-3.0774,15.334
38.3540,0.8137,-13.2649,-5.2468,14.288
38.3570,0.5034,-11.6431,-5.5315,12.900
38.3890,1.1723,-9.5729,-5.5299,11.117
38.3930,1.8785,-7.1694,-5.7923,9.406
38.3960,3.2661,-4.7045,-5.3334,7.826
38.3990,5.4388,-2.2086,-4.1088,7.165
38.4150,5.3443,-2.1015,-3.9924,6.994
38.4180,8.2569,1.0322,-0.1180,8.322
38.4740,7.9855,1.3663,2.5055,8.480
38.4820,4.7835,1.5935,5.1865,7.233
38.4850,0.1688,2.0405,7.7299,7.996
38.4880,-4.5403,3.8142,10.1611,11.765
38.4910,-6.2448,7.5561,11.2081,14.890
38.4950,-6.2386,7.5208,11.0336,14.739
38.4980,-3.9077,10.9531,10.7864,15.862
38.5010,-0.3621,14.7905,9.4740,17.568
38.5280,4.9666,16.1155,9.3919,19.302
38.5320,3.1132,14.7855,10.2962,18.284
38.5350,-0.7389,13.0210,9.8599,16.350
38.5420,-3.1485,10.7624,8.1810,13.881
38.5540,-5.3192,7.6188,5.3321,10.713
38.5580,-6.4139,5.8900,3.3052,9.314
38.5650,-6.3773,4.5895,1.3298,7.969
38.6160,-6.4404,4.6506,1.3784,8.063
38.6220,-6.3453,1.1359,-0.7950,6.495
38.6240,-6.8109,-0.0196,-1.6406,7.006
38.6260,-7.8308,-1.4747,-2.2639,8.284
38.6280,-8.9300,-2.6671,-2.1645,9.568
38.6290,-8.8821,-2.7007,-2.1029,9.519
38.6680,-9.5484,-3.8082,-1.4757,10.385
38.6730,-9.9066,-4.8310,-0.7112,11.045
38.6790,-10.1184,-6.1156,0.1546,11.824
38.6820,-9.9529,-6.3380,0.8513,11.830
38.6870,-10.1097,-5.9692,1.6480,11.856
38.6910,-10.8068,-5.6016,1.6627,12.285
38.7080,-11.2298,-4.8611,1.2268,12.298
38.7130,-10.4986,-3.3659,0.5343,11.038
38.7160,-9.3600,-2.3811,0.3742,9.665
38.7680,-8.9744,-1.3254,0.1634,9.073
38.7760,-9.6461,0.1767,-0.0131,9.648
38.7790,-9.4124,-0.0052,-0.1035,9.413
38.7810,-10.5159,1.8392,0.2579,10.679
38.7820,-11.2257,6.5878,5.5129,14.135
38.7850,-10.0136,8.7062,9.2133,16.154
38.7880,-8.6265,11.2080,14.0254,19.919
38.8150,-8.4223,11.0939,13.8530,19.645
38.8180,-5.9087,17.7774,17.4015,25.569
38.8220,-3.6419,20.6400,14.7512,25.630
38.8350,1.0864,22.6908,11.7740,25.587
38.8380,3.9458,22.3573,11.1691,25.301
38.8980,4.2724,20.0618,11.7103,23.619
38.9030,2.9673,16.4617,12.4279,20.839
38.9040,1.7728,12.3547,13.7069,18.538
38.9060,1.0588,8.4017,14.2441,16.571
38.9080,1.2486,3.0171,13.8456,14.225
38.9090,2.4570,-0.5501,12.9693,13.211
38.9110,4.9810,-3.9346,11.5945,13.218
38.9420,7.3653,-7.1023,9.3849,13.884
38.9450,7.6393,-8.8344,7.0668,13.651
38.9470,6.4021,-9.9219,3.9668,12.457
38.9500,6.3712,-9.8719,4.1490,12.460
38.9580,4.9528,-13.1575,-1.5648,14.146
38.9760,4.8718,-13.1177,-1.5975,14.084
38.9800,2.9155,-14.8390,-3.1301,15.443
39.0330,-1.0369,-17.1747,-4.0003,17.665
39.0390,-1.6826,-16.8313,-3.5616,17.286
39.0420,-1.7331,-15.2611,-3.7024,15.799
39.0460,-1.6321,-14.0990,-3.8044,14.694
39.0500,-1.0541,-12.3346,-3.8577,12.967
39.0530,-0.2014,-10.3356,-4.2871,11.191
39.0570,0.2488,-7.7368,-4.0408,8.732
39.0590,0.1383,-7.6028,-3.8715,8.533
39.0800,0.8189,-5.2209,-2.4248,5.814
39.0840,2.9714,-2.8354,0.8196,4.188
39.0870,4.9436,-1.5553,2.9472,5.962
39.1300,5.3460,-0.6576,5.1781,7.472
39.1330,2.8723,0.0177,7.5782,8.104
39.1360,0.5223,-0.0092,8.1993,8.216
39.1410,-3.2548,-0.4842,9.2011,9.772
39.1440,-5.1361,0.4052,9.7235,11.004
39.1470,-4.5210,2.9952,8.9676,10.480
39.1720,-0.2749,7.5099,6.7179,10.080
39.1750,4.0336,11.9558,4.5496,13.413
39.1790,5.3101,15.0222,2.7581,16.170
39.1870,3.5418,15.1870,2.5143,15.796
39.2000,1.6454,14.0701,3.6660,14.633
39.2050,-0.2403,12.2935,5.8561,13.619
39.2560,-2.6857,9.9364,8.2260,13.176
39.2660,-4.4010,7.9240,9.9405,13.453
39.2680,-5.8526,6.7473,11.1829,14.312
39.2690,-5.5653,6.5702,11.1211,14.065
39.2710,-5.6128,6.6370,11.2072,14.183
39.2730,-2.9118,5.2244,7.0833,9.271
39.2760,-3.3739,3.5702,3.5106,6.038
39.2860,-6.1850,2.1882,-0.2376,6.565
39.2980,-6.1871,2.2277,-0.1172,6.577
39.3060,-11.1833,-0.1398,-3.3797,11.684
39.3730,-11.5492,-0.7392,-2.6858,11.880
39.3830,-10.2025,-0.6889,-0.5048,10.238
39.3860,-7.6285,0.6734,2.3476,8.010
