time,ax,ay,az,aT
16.4500,3.1733,2.2040,5.4695,6.696
16.4600,1.5988,1.9657,5.6162,6.161
16.4680,1.5742,1.8842,5.5993,6.114
16.4790,-1.9635,2.2326,5.6636,6.397
16.4880,-1.9976,2.1392,5.6068,6.325
16.5290,-3.8932,2.3248,4.7253,6.549
16.5320,-4.4722,2.3331,3.8753,6.361
16.5340,-4.6578,2.3386,3.2046,6.118
16.5360,-4.5979,2.3452,2.5077,5.738
16.5390,-4.5274,2.1923,1.8033,5.344
16.5530,-4.3603,1.9294,1.3017,4.943
16.5600,-4.0512,1.5648,0.7603,4.409
16.5690,-4.0308,1.2102,0.3310,4.222
16.5810,-4.2606,1.0121,0.1316,4.381
16.5880,-4.2769,0.8611,0.1308,4.365
16.6140,-4.2111,0.2940,0.0749,4.222
16.6160,-4.2174,-0.2983,0.1639,4.231
16.6200,-4.3224,-0.8672,0.2540,4.416
16.6310,-4.3229,-1.0334,0.2993,4.455
16.6390,-4.4174,-1.6407,0.4162,4.731
16.6480,-4.5318,-2.2090,0.5899,5.076
16.6590,-5.0524,-2.8775,1.2162,5.940
16.6680,-5.3271,-3.0028,1.5530,6.309
16.6780,-5.0959,-3.0066,1.7523,6.171
16.6900,-3.9975,-3.1977,1.8663,5.449
16.6990,-2.5921,-3.4093,2.1274,4.782
16.7670,-0.2877,-3.6999,2.5531,4.505
16.7730,1.9381,-4.2167,3.2690,5.677
16.7750,4.4462,-4.7984,4.2665,7.810
16.7780,5.4417,-4.7190,5.4558,9.036
16.7820,5.2970,-3.5331,7.2970,9.684
16.7840,4.7767,-2.3179,8.6491,10.149
16.7850,4.1954,-1.0850,10.1668,11.052
16.7860,4.3757,-0.6438,10.8728,11.738
16.7880,5.0795,-0.6276,10.8252,11.974
16.7990,6.1292,-0.8244,9.9835,11.744
16.8190,6.1700,-0.8670,8.9425,10.899
16.8220,5.9761,-0.9998,8.1449,10.151
16.8680,5.9826,-1.5353,7.1631,9.458
16.8740,5.8166,-2.1383,6.2030,8.768
16.8760,5.0643,-2.4207,5.4170,7.801
16.8780,3.3538,-2.2899,4.7532,6.252
16.8800,3.3164,-2.2639,4.5573,6.074
16.8830,0.6347,-1.9465,3.5493,4.097
16.8890,-0.4820,-1.7756,2.8012,3.351
16.8990,-0.5116,-1.7292,2.5316,3.108
16.9080,-1.8958,-1.3179,1.3500,2.675
16.9600,-2.1796,-1.0956,0.7835,2.562
16.9620,-2.1341,-0.7655,0.3344,2.292
16.9640,-1.9220,-0.5444,0.0728,1.999
16.9660,-1.7919,-0.3720,-0.2839,1.852
16.9670,-1.6862,-0.3748,-0.6922,1.861
16.9690,-1.6613,-0.4627,-1.2789,2.147
16.9790,-1.8107,-0.5043,-1.8717,2.653
16.9900,-2.2684,-0.4423,-2.4911,3.398
16.9980,-2.2745,-0.4893,-2.5202,3.430
17.0090,-3.1430,-0.1679,-2.7722,4.194
17.0400,-3.1491,-0.2206,-2.7646,4.196
17.0410,-3.5428,-0.0220,-2.5355,4.357
17.0410,-3.7587,0.3843,-1.3443,4.010
17.0510,-3.5573,0.3662,-0.5542,3.619
17.0590,-3.3912,0.2398,-0.0106,3.400
17.0680,-3.1863,0.0322,0.4867,3.223
17.0830,-2.9379,-0.2969,0.9511,3.102
17.0890,-2.5718,-0.7350,1.2390,2.948
17.1490,-2.3464,-1.2775,1.4692,3.049
17.1510,-2.7094,-1.6587,1.7560,3.630
17.1540,-2.7107,-1.7268,1.7972,3.682
17.1570,-3.0476,-1.8902,2.0427,4.127
17.1600,-3.1761,-2.3127,2.2829,4.544
17.1630,-3.1772,-2.3301,2.2771,4.551
17.1650,-2.5550,-2.1989,2.7984,4.381
17.1710,-1.6038,-1.7247,3.1076,3.899
17.1830,-0.8041,-1.2963,3.2143,3.558
17.1910,0.3497,-0.9592,3.0915,3.256
17.2000,1.5200,-0.7113,2.9529,3.396
17.2090,2.7253,-0.2641,2.5838,3.765
17.2550,2.7339,-0.1629,2.5831,3.765
17.2560,3.4456,0.2875,2.1106,4.051
17.2580,4.1670,0.8743,0.6052,4.301
17.2600,3.7221,0.9621,-0.4844,3.875
17.2630,3.0326,0.9551,-1.3976,3.473
17.2680,1.8926,1.1113,-2.1577,3.078
17.2800,1.8884,1.0962,-2.2497,3.135
17.2900,-0.1036,1.5126,-2.8534,3.231
17.3000,-0.3970,1.4059,-2.8770,3.227
17.3090,-0.2440,1.1054,-2.6225,2.856
17.3640,0.0225,0.8644,-1.8377,2.031
17.3670,0.2059,0.7040,-1.0431,1.275
17.3690,0.2056,0.6961,-1.0714,1.294
17.3700,0.0240,0.7132,0.7296,1.021
17.3730,-0.1303,0.8400,1.1940,1.466
17.3790,-0.3840,1.0074,1.5418,1.881
17.3840,-0.3802,1.0249,1.4839,1.843
17.3920,-0.3487,1.0109,1.6224,1.943
17.4010,0.4018,0.5861,1.3659,1.540
17.4120,0.9371,0.2134,1.2539,1.580
17.4210,1.2736,-0.0109,1.1976,1.748
17.4280,1.6697,-0.2420,1.2396,2.094
17.4400,1.9985,-0.4356,1.3269,2.438
17.4980,2.2315,-0.5219,1.6073,2.799
17.5020,2.3138,-0.4805,1.9480,3.063
17.5040,2.2729,-0.2168,2.2113,3.178
17.5060,2.1186,0.0436,2.2677,3.104
17.5070,1.9143,0.4340,2.2083,2.955
17.5090,1.9233,0.4910,2.2075,2.969
17.5110,1.6185,1.0873,1.8202,2.667
17.5200,1.5884,1.2532,1.6166,2.590
17.5350,1.5642,1.3429,1.3504,2.465
17.5400,1.5230,1.3393,1.2339,2.374
17.6010,1.5247,1.3460,1.2264,2.375
17.6050,1.1740,1.2074,1.3686,2.170
17.6070,0.8975,1.0423,1.6091,2.117
17.6080,0.3535,0.8551,1.7344,1.966
17.6090,0.3475,0.8184,1.7314,1.946
17.6120,-0.4467,0.5074,1.0334,1.235
17.6130,-0.4538,0.4595,1.0249,1.211
17.6230,-0.5359,0.2375,0.7343,0.940
17.6290,-0.8156,-0.1156,0.1323,0.834
17.6390,-0.8255,-0.1768,0.1498,0.857
17.6900,-1.1734,-0.2607,-0.0137,1.202
17.6920,-1.1382,-0.3113,0.0801,1.183
17.6950,-1.0856,-0.3392,0.2059,1.156
17.6970,-0.9053,-0.4379,0.3846,1.077
17.7030,-0.6381,-0.5533,0.5404,1.003
17.7080,-0.5448,-0.6767,0.5134,1.009
17.7130,-0.5060,-0.8115,0.5793,1.118
17.7220,-0.5123,-0.8620,0.6328,1.186
17.7320,-0.4413,-0.9712,0.7553,1.307
17.7430,-0.3241,-1.0999,1.0956,1.586
17.7490,-0.4360,-1.0756,1.4938,1.892
17.8040,-0.5377,-1.0433,1.8906,2.225
17.8060,-0.5405,-1.0819,1.9256,2.274
17.8070,-0.6436,-1.1427,2.0604,2.442
17.8070,-0.8161,-1.8235,1.6450,2.588
17.8080,-0.7351,-2.3714,1.5413,2.922
17.8090,-0.7377,-2.4161,1.5329,2.955
17.8210,-0.7111,-2.7221,1.6079,3.240
17.8310,-0.5714,-3.3720,2.0844,4.005
17.8420,-0.5508,-3.5149,2.3000,4.237
17.9140,-0.4121,-3.6219,2.4606,4.398
17.9180,-0.0955,-3.6150,2.4635,4.376
17.9210,-0.0104,-3.5227,2.3660,4.244
17.9230,-0.1687,-3.1335,2.3426,3.916
17.9250,-0.3140,-2.5622,2.4045,3.528
17.9260,-0.4491,-2.1969,2.3130,3.221
17.9280,-0.5717,-1.9346,2.2563,3.027
17.9290,-0.6224,-1.7249,2.3700,2.997
17.9310,-0.7757,-1.4268,2.4121,2.908
17.9400,-0.8042,-1.2143,2.2561,2.685
17.9530,-0.4300,-1.0483,1.8168,2.141
17.9590,-0.0074,-0.8669,1.4239,1.667
18.0170,-0.0013,-0.8176,1.3820,1.606
18.0190,0.3683,-0.6066,0.9115,1.155
18.0200,0.7369,-0.5523,0.3423,0.982
18.0210,1.0293,-0.6266,-1.0975,1.630
18.0220,0.4456,-0.4821,-1.7251,1.846
18.0220,0.4445,-0.4968,-1.7358,1.859
18.0290,-0.1037,-0.3167,-1.9080,1.937
18.0660,-1.3682,0.0131,-1.6743,2.162
18.0690,-1.7228,0.0444,-1.3885,2.213
18.0710,-1.9043,-0.0825,-1.0426,2.173
18.0730,-2.1044,-0.2046,-0.7331,2.238
18.0800,-2.2081,-0.1957,-0.6070,2.298
18.0890,-2.1746,-0.0310,-0.5578,2.245
18.1060,-2.1737,-0.0437,-0.5959,2.254
18.1090,-2.4742,0.2631,-1.0029,2.683
18.1570,-2.8418,0.2689,-1.4208,3.189
18.1620,-3.1425,0.2886,-1.8495,3.658
18.1640,-3.3165,0.3268,-2.0926,3.935
18.1680,-3.6565,0.4538,-2.1343,4.258
18.1700,-3.8174,0.6403,-2.0223,4.367
18.1720,-3.7176,0.7567,-1.8343,4.214
18.1800,-3.4601,0.8315,-1.5365,3.876
18.1920,-3.2748,0.8532,-1.0807,3.552
18.2610,-3.2860,0.8709,-0.8077,3.494
18.2650,-3.5320,0.9190,-0.6401,3.705
18.2680,-3.8379,0.8901,-0.6901,4.000
18.2720,-4.2776,0.6757,-1.1334,4.477
18.2750,-4.7720,0.4248,-1.6447,5.065
18.2770,-5.4096,0.1325,-2.1204,5.812
18.2790,-6.1230,-0.0143,-2.2236,6.514
18.2820,-7.1347,-0.0992,-2.0852,7.434
18.2860,-7.9473,-0.0190,-1.4929,8.086
18.2920,-8.1287,0.1850,-0.7108,8.162
18.3020,-8.1396,0.5430,0.4408,8.170
18.3140,-7.7058,0.8537,1.2743,7.857
18.3810,-7.1561,0.9095,1.2303,7.318
18.3870,-7.1428,0.9620,1.1576,7.300
18.3880,-6.3932,0.7703,0.6107,6.468
18.3900,-5.5190,0.3910,-1.4647,5.723
18.3920,-5.2727,0.4179,-2.0883,5.687
18.3940,-4.4474,0.3792,-1.7626,4.799
18.3960,-2.9754,0.1335,-1.3325,3.263
18.4100,-0.9177,-0.3616,-0.9555,1.373
18.4130,0.8170,-0.7067,-0.4667,1.177
18.4150,3.0977,-0.8934,0.0824,3.225
18.4210,5.0935,-1.1258,0.2613,5.223
18.4320,7.3440,-1.5142,0.3461,7.506
18.4410,8.5620,-1.6986,0.3632,8.736
18.4500,9.8224,-1.9526,0.2254,10.017
18.4970,10.9069,-2.1084,0.1157,11.109
18.4980,11.6233,-2.3110,0.0454,11.851
18.4990,11.7632,-2.4475,0.0759,12.015
18.4990,11.1935,-2.2628,0.2522,11.423
18.5060,10.4101,-1.9764,0.5171,10.609
18.5130,8.8022,-1.3314,0.9479,8.953
18.5250,6.9267,-0.6765,1.2782,7.076
18.5300,4.8042,-0.0570,1.5515,5.049
18.6010,2.3190,0.3646,1.9369,3.043
18.6060,2.3197,0.3651,1.8989,3.020
18.6080,-2.1364,0.7378,2.2526,3.191
18.6100,-3.7998,0.7915,2.2677,4.495
18.6120,-5.4571,0.9537,2.1689,5.949
18.6140,-6.4534,1.0701,1.8698,6.804
18.6160,-7.0463,0.9995,1.3240,7.239
18.6190,-7.6522,0.9021,0.5840,7.727
18.6230,-7.8267,0.8081,-0.0205,7.868
18.6300,-7.8000,0.6468,-0.8276,7.870
18.6430,-7.6124,0.4404,-1.7553,7.825
18.6490,-6.7758,0.0314,-2.5269,7.232
18.6950,-5.3441,-0.7240,-3.0343,6.188
18.6960,-3.3374,-1.4625,-3.1767,4.834
18.6960,-3.3531,-1.5124,-3.1090,4.816
18.6960,-1.9321,-1.7870,-2.8856,3.906
18.7040,-0.1560,-1.8301,-2.4878,3.092
18.7110,1.1476,-1.4921,-1.7890,2.597
18.7240,3.4605,-0.7156,-0.7904,3.621
18.7310,4.2532,-0.5862,-0.5119,4.324
18.7790,4.9954,-0.7971,-0.5838,5.092
18.7820,5.8755,-1.2819,-1.1200,6.117
18.7840,6.1090,-1.7044,-1.5661,6.533
18.7870,5.7091,-2.1619,-1.7703,6.356
18.7890,4.7229,-2.3040,-1.4524,5.452
18.7960,3.0114,-1.8022,-0.1181,3.511
18.8000,1.9420,-1.3263,0.8274,2.493
18.8130,1.9444,-1.3055,0.7804,2.469
18.8220,1.0282,-1.0171,1.5501,2.120
18.8750,-0.2824,-0.2940,2.5743,2.606
18.8760,-1.0919,0.5370,2.9985,3.236
18.8770,-1.0774,0.6213,2.8982,3.154
18.8770,-2.5667,2.5205,3.3158,4.892
18.8780,-3.1231,3.3413,2.8336,5.380
18.8800,-3.5884,3.9197,1.7766,5.603
18.8900,-3.9793,4.1678,0.3781,5.775
18.9000,-4.7310,3.9653,-1.7160,6.407
18.9120,-5.8312,3.3827,-4.1752,7.930
18.9580,-6.3951,2.9132,-5.5324,8.944
18.9630,-6.9589,2.3775,-6.9321,10.106
18.9650,-6.9761,2.2305,-6.9272,10.081
18.9660,-7.6847,1.4985,-6.6905,10.299
18.9670,-6.9612,1.0389,-5.5455,8.960
18.9730,-5.1174,0.0841,-3.6800,6.304
18.9800,-5.1362,0.0101,-3.5370,6.236
18.9920,-0.9050,-2.2542,-1.1373,2.682
19.0000,1.5022,-3.3126,0.0301,3.637
19.0570,3.9244,-4.0971,1.3208,5.825
19.0600,5.2772,-4.2661,2.5044,7.233
19.0650,5.8202,-4.0453,3.0675,7.723
19.0670,6.0847,-3.8227,3.1107,7.830
19.0680,6.9302,-3.8700,2.7122,8.388
19.0770,6.9432,-3.8064,2.8272,8.408
19.0800,7.8840,-4.2631,1.0973,9.030
19.0840,7.4992,-4.0289,0.8210,8.552
19.0940,6.4945,-3.1515,1.0197,7.290
19.1010,5.3822,-2.1713,1.5250,6.001
19.1130,5.3972,-2.0784,1.5645,5.991
19.1720,2.7876,0.3642,3.5673,4.542
19.1740,1.8177,1.3371,4.0082,4.600
19.1740,0.8914,2.5250,4.2009,4.982
19.1750,0.8959,2.6318,4.0854,4.942
19.1750,-0.9272,4.0528,3.7213,5.580
19.1750,-2.0767,3.7871,2.6869,5.087
19.1810,-3.4670,3.3387,1.4804,5.036
19.1900,-5.1206,2.9124,0.0952,5.892
19.2020,-6.6007,2.5535,-1.2886,7.194
19.2140,-6.6182,2.4059,-1.5344,7.207
19.2900,-8.4506,1.3606,-4.0171,9.455
19.2980,-8.3202,0.6231,-5.0521,9.754
19.3010,-7.6451,-0.0884,-5.4012,9.361
19.3040,-6.3614,-0.8316,-5.0022,8.135
19.3070,-4.5240,-1.3052,-3.7661,6.029
19.3090,-4.5357,-1.3407,-3.6452,5.971
19.3110,-1.9211,-1.5893,-1.7152,3.026
19.3140,1.9769,-2.0483,1.4174,3.180
19.3160,1.9782,-1.9896,1.7008,3.281
19.3180,3.3862,-1.7081,3.3943,5.090
19.3250,5.5388,-1.4318,4.4652,7.257
19.3340,5.5564,-1.3972,4.6695,7.391
19.3480,7.2263,-2.5104,2.6168,8.085
19.3540,7.8939,-3.3240,1.4683,8.690
19.4360,7.5735,-3.9959,0.5664,8.582
19.4410,6.3216,-4.1155,0.3509,7.551
19.4430,4.4322,-3.8568,0.8279,5.933
19.4460,2.3630,-2.8249,2.0620,4.221
19.4480,1.3688,-1.8734,2.6941,3.555
19.4500,0.5220,-0.6234,3.0300,3.137
19.4530,0.1696,0.6887,2.7476,2.838
19.4560,-0.5027,1.7252,2.2348,2.868
19.4580,-1.2359,2.4265,1.6066,3.162
19.4600,-2.7516,3.2097,0.9395,4.331
19.4630,-3.7463,3.6871,0.5546,5.286
19.4710,-4.8412,4.0071,0.0076,6.284
19.4840,-5.4691,3.8876,-0.7490,6.752
19.5600,-6.1142,3.3930,-1.9964,7.272
19.5660,-6.8205,2.9026,-3.2033,8.075
19.5680,-7.5975,2.3839,-4.4150,9.105
19.5700,-8.1969,2.1446,-5.0981,9.888
19.5730,-8.7297,2.0132,-5.4695,10.496
19.5790,-8.5482,1.9971,-5.2158,10.211
19.5820,-8.5519,1.9639,-5.2052,10.202
19.5830,-5.6001,1.3791,-3.1245,6.559
19.5850,-3.2905,0.6141,-2.0180,3.909
19.5870,-1.3844,-0.0911,-1.1223,1.784
19.5980,0.8383,-1.0095,-0.2613,1.338
19.6510,3.0258,-1.9452,0.4544,3.626
19.6520,4.9845,-2.6356,1.2711,5.780
19.6530,6.7200,-3.0754,2.2868,7.736
19.6530,7.4962,-3.1105,3.1082,8.691
19.6540,7.5136,-3.0632,3.2765,8.751
19.6540,8.5093,-3.3640,3.5520,9.815
19.6620,8.9807,-3.5041,3.4176,10.228
19.6700,9.1943,-3.4589,3.1359,10.312
19.6820,9.1083,-3.2643,2.8619,10.090
19.7400,8.2635,-2.7560,2.5121,9.066
19.7430,7.2957,-2.1918,2.3936,7.985
19.7460,5.8324,-1.3078,2.2514,6.387
19.7470,4.1258,-0.5668,2.0757,4.653
19.7480,2.0958,0.2529,1.7748,2.758
19.7490,0.3291,0.8257,1.4089,1.666
19.7530,-2.0307,1.3599,0.7106,2.545
19.7840,-3.6218,1.5855,0.1309,3.956
19.7880,-5.6851,1.8911,-0.6087,6.022
19.7900,-7.3998,2.0536,-1.2727,7.784
19.7930,-8.8963,1.9716,-1.8593,9.300
19.8010,-9.8190,1.6987,-2.2710,10.220
19.8130,-10.3780,1.2839,-2.4147,10.732
19.8210,-10.4013,1.0101,-2.1512,10.669
19.8910,-9.6671,0.5834,-1.6003,9.816
19.8960,-9.6721,0.4892,-1.6913,9.831
19.8980,-5.7196,-0.9923,-0.5401,5.830
19.8990,-2.4347,-2.1136,0.4077,3.250
19.9020,0.6786,-3.1920,1.6891,3.675
19.9030,1.9070,-3.3563,2.7323,4.729
19.9040,2.5088,-2.8958,3.7526,5.363
19.9050,2.2353,-1.9605,4.6567,5.525
19.9470,2.2643,-1.6957,4.6828,5.471
19.9500,2.8072,-2.0326,3.3150,4.796
19.9510,3.5695,-2.3332,1.8075,4.632
19.9530,3.9906,-2.4899,0.9120,4.791
19.9540,4.3340,-2.5203,0.4443,5.033
19.9900,4.3436,-2.4363,0.4531,5.001
19.9970,4.1039,-1.7745,1.5703,4.739
19.9990,4.4134,-1.1750,2.3798,5.150
20.0010,4.6380,0.0095,3.4006,5.751
20.0020,4.3676,1.1591,4.0181,6.047
20.0110,3.9871,2.3081,4.2872,6.293
20.0210,3.7291,2.6724,3.6860,5.885
20.0680,3.0631,2.7582,2.1425,4.645
20.0700,2.0118,2.9420,0.5416,3.605
20.0730,2.0148,2.9816,0.3604,3.617
20.0740,-1.6287,3.5858,-2.7250,4.789
20.0760,-3.2292,3.5584,-4.1087,6.322
20.1150,-4.6506,3.2223,-5.5189,7.904
20.1200,-5.6690,2.8254,-6.4190,9.018
20.1220,-6.7056,2.4406,-6.8865,9.917
20.1240,-7.8787,2.1333,-6.7901,10.617
20.1260,-7.8944,2.0257,-6.8066,10.619
20.1330,-8.9075,1.2984,-5.9713,10.802
20.1410,-8.6207,0.4919,-4.9820,9.969
20.1510,-7.8941,-0.2210,-3.7291,8.733
20.2040,-6.5726,-1.0646,-2.2318,7.022
20.2070,-4.5651,-2.0206,-0.5606,5.024
20.2120,-2.9344,-2.3312,0.4705,3.777
20.2140,-0.6784,-2.5396,1.5008,3.027
20.2150,2.0177,-2.8225,2.1357,4.074
20.2200,5.0566,-3.2522,2.5526,6.532
20.2230,5.0906,-3.1293,2.7528,6.579
20.2330,7.5818,-3.3721,2.8537,8.775
20.2410,11.8046,-3.3062,2.9074,12.599
20.2520,12.3017,-3.0296,2.5688,12.927
20.3290,11.6945,-2.4879,2.1621,12.150
20.3340,10.2607,-1.6689,1.7209,10.537
20.3360,8.7241,-1.1813,1.2696,8.895
20.3380,6.5939,-0.8815,0.9330,6.718
20.3390,5.1358,-0.8625,1.1544,5.334
20.3410,3.1939,-0.9682,1.9964,3.889
20.3420,1.1564,-1.0080,3.0851,3.445
20.3440,-1.3347,-0.9622,4.1797,4.492
20.3460,-4.0004,-0.6963,5.2440,6.632
20.3530,-6.1029,-0.3197,6.0762,8.618
20.3660,-7.4532,0.0269,6.1961,9.692
20.3720,-8.2918,0.4991,5.6243,10.032
20.4210,-8.3426,0.4174,5.3485,9.919
20.4250,-9.8420,0.9775,2.0271,10.096
20.4300,-10.3423,0.8490,-0.5833,10.393
20.4360,-10.1022,0.6703,-2.7905,10.502
20.4370,-9.4992,0.4296,-3.9755,10.307
20.4390,-7.9268,-0.0205,-4.4684,9.100
20.4470,-5.8664,-0.4594,-3.8015,7.006
20.4540,-3.7419,-0.6171,-2.2830,4.427
20.4670,-3.7355,-0.6001,-2.1506,4.352
20.4750,1.3420,-1.2110,1.0928,2.112
20.5380,3.3705,-1.3718,2.4526,4.388
20.5430,5.0575,-1.1870,3.4526,6.238
20.5460,6.0589,-0.9196,3.6095,7.112
20.5480,6.9188,-1.0075,3.0235,7.618
20.5500,7.6590,-1.5457,1.7383,8.004
20.5520,7.9501,-2.1219,0.6093,8.251
20.5540,7.9654,-2.1191,0.6882,8.271
20.5580,7.1425,-2.6469,0.1835,7.619
20.5690,6.0223,-2.4656,0.7690,6.553
20.5720,6.0250,-2.5080,0.8072,6.576
20.6280,4.1074,-1.3836,2.6647,5.088
20.6290,3.2555,-0.8355,3.0612,4.546
20.6290,2.4311,-0.3076,3.0496,3.912
20.6300,1.3594,0.2813,2.8046,3.129
20.6300,-0.5285,0.8608,2.3885,2.593
20.6340,-2.3994,1.1179,1.8880,3.251
20.6430,-4.2447,1.2193,1.4242,4.640
20.6550,-6.3098,1.3975,0.7254,6.503
20.6680,-7.6694,1.7263,0.0796,7.862
20.6740,-7.6859,1.6849,-0.0997,7.869
20.7490,-8.9225,2.5148,-2.2309,9.535
20.7540,-9.0919,2.3817,-3.2426,9.942
20.7560,-9.1318,2.2061,-3.6517,10.079
20.7570,-9.3587,1.9770,-3.1552,10.072
20.7580,-9.0403,1.8461,-2.5287,9.567
20.7590,-7.6688,1.5895,-1.6018,7.994
20.7600,-5.8421,1.1043,-0.7662,5.995
20.7630,-5.8344,1.1094,-0.6602,5.976
20.7650,-1.6584,-0.5889,0.7213,1.902
20.7750,0.9021,-1.4525,1.2797,2.136
20.7850,0.9258,-1.4306,1.4690,2.250
20.7930,4.1921,-2.0618,1.8036,5.008
20.8410,4.2213,-2.0152,1.9671,5.074
20.8440,7.0456,-2.1730,1.2205,7.473
20.8470,7.8867,-2.0518,0.8695,8.195
20.8490,8.6991,-2.0547,0.4463,8.950
20.8520,8.9458,-2.1222,0.1309,9.195
20.8560,8.8821,-2.2409,-0.1836,9.162
20.8670,8.4701,-2.2465,-0.2254,8.766
20.8720,7.7701,-2.0568,0.0124,8.038
20.9440,6.4862,-1.6146,0.7675,6.728
20.9470,4.8899,-1.0170,1.8702,5.333
20.9480,3.8158,-0.5643,2.7606,4.743
20.9530,1.9688,0.2398,3.8729,4.351
20.9560,1.9631,0.2754,3.8166,4.301
20.9570,-1.2382,1.8924,4.9302,5.424
20.9580,-2.3820,2.5563,4.7481,5.895
20.9590,-3.5020,3.2926,4.1018,6.319
20.9650,-4.2911,3.6425,3.3447,6.547
20.9730,-4.3179,3.6361,3.1354,6.457
20.9860,-5.0473,3.7845,1.9751,6.610
20.9920,-6.1817,3.2992,-0.9184,7.067
21.0500,-6.7840,2.7470,-2.5424,7.748
21.0560,-7.4199,2.1491,-4.0529,8.723
21.0580,-7.3225,1.6479,-4.7185,8.866
21.0610,-6.7798,0.9640,-5.0179,8.490
21.0630,-5.5341,0.1659,-4.9756,7.444
21.0650,-3.9236,-0.9029,-4.5151,6.049
21.0730,-2.3713,-1.9597,-3.3906,4.578
21.0750,-2.3715,-2.0190,-3.1980,4.464
21.1270,0.9334,-3.0132,-0.5056,3.195
21.1280,2.4320,-3.2106,0.7217,4.092
21.1280,3.4855,-2.6589,1.9076,4.781
21.1280,4.3445,-1.9708,2.7099,5.487
21.1290,5.4447,-1.8088,2.8410,6.402
21.1350,5.4700,-1.7452,2.9755,6.467
21.1440,6.1557,-2.0721,2.3923,6.922
21.1660,6.3648,-2.3459,2.0026,7.073
21.1710,6.1411,-2.6240,1.7684,6.908
21.1760,5.3830,-2.5580,1.6691,6.189
21.2100,4.2678,-2.1454,1.8989,5.140
21.2110,2.2109,-0.1047,3.4968,4.138
21.2120,2.2008,-0.0262,3.3710,4.026
21.2180,0.4199,2.0525,3.8498,4.383
21.2240,-0.2173,3.1801,3.5200,4.749
21.2350,-0.7643,4.0286,2.6817,4.900
21.2450,-1.2148,4.1599,0.8859,4.423
21.2990,-1.8388,3.6600,-1.8162,4.481
21.3050,-1.8508,3.6409,-1.9990,4.547
21.3070,-4.1385,2.5967,-5.9696,7.714
21.3080,-5.8492,2.0539,-7.5152,9.742
21.3090,-5.8674,1.9221,-7.6162,9.804
21.3100,-7.3063,1.4896,-8.1478,11.045
21.3180,-8.7380,0.8402,-6.9541,11.199
21.3250,-8.2107,0.3613,-5.6905,9.996
21.3360,-6.5005,-0.4536,-3.9077,7.598
21.3450,-4.5084,-1.3813,-2.2167,5.210
21.4100,-1.9376,-2.1907,-0.5139,2.969
21.4190,-1.9188,-2.1720,-0.2536,2.909
21.4210,2.3030,-3.1804,2.1090,4.457
21.4230,3.5844,-3.3093,2.6274,5.541
21.4250,4.7013,-3.3235,2.7472,6.379
21.4270,5.7952,-3.4265,2.4698,7.171
21.4280,6.7755,-3.8496,1.9658,8.037
21.4300,6.9474,-4.1650,1.7432,8.286
21.4360,6.9796,-4.1030,1.8663,8.309
21.4450,5.9371,-3.6219,2.3697,7.347
21.4600,5.2776,-2.9163,3.1171,6.788
21.4640,4.8214,-2.1065,4.1602,6.707
21.5100,4.2666,-0.8465,5.4104,6.942
21.5160,3.4982,0.7023,6.8013,7.680
21.5170,2.4859,3.0892,7.9358,8.871
21.5190,1.6380,4.5200,8.0852,9.407
21.5220,0.9949,5.4196,7.3047,9.150
21.5260,-0.1963,5.5616,5.1917,7.611
21.5380,-1.6238,5.4667,2.7908,6.349
21.5450,-3.5194,4.9472,0.2971,6.079
21.6090,-3.5812,4.7877,0.0509,5.979
21.6110,-5.8640,3.6787,-2.1673,7.254
21.6150,-8.2918,2.0725,-4.3116,9.573
21.6170,-8.3529,1.1495,-4.9273,9.766
21.6200,-7.4268,0.2926,-4.8480,8.874
21.6220,-5.8763,-0.7388,-4.3243,7.333
21.6230,-5.8716,-0.8773,-4.2139,7.280
21.6250,-2.7248,-2.0432,-1.7936,3.849
21.6370,-0.8562,-2.2044,0.1432,2.369
21.6450,0.8816,-2.0361,1.8176,2.868
21.7050,2.6451,-1.7470,3.2617,4.548
21.7080,3.8479,-1.6354,3.9523,5.753
21.7090,3.8813,-1.6063,4.1117,5.878
21.7110,4.5964,-1.3596,3.9651,6.221
21.7150,4.8075,-1.1380,3.6686,6.153
21.7200,4.4594,-0.2780,2.8282,5.288
21.7220,4.4572,-0.2205,2.8125,5.275
21.7260,4.3322,0.1971,2.6996,5.108
21.7400,3.3508,1.1186,3.9582,5.305
21.7460,2.2268,1.4000,4.4405,5.161
21.8130,0.4014,2.0591,4.9655,5.390
21.8150,-1.7796,3.1376,5.4202,6.511
21.8150,-3.0132,3.9417,5.3299,7.282
21.8150,-3.6193,4.0441,4.6167,7.125
21.8160,-3.7630,3.4737,3.3638,6.127
21.8160,-3.7530,2.9030,2.1766,5.220
21.8170,-4.1931,2.2920,0.5982,4.816
21.8310,-5.1676,1.4581,-1.3180,5.529
21.8400,-5.6593,0.5591,-2.8710,6.370
21.8510,-5.1822,-0.7949,-3.9754,6.580
21.9140,-4.2391,-2.5005,-4.1398,6.431
21.9190,-3.3004,-3.4905,-3.5686,5.984
21.9220,-2.5243,-4.2442,-2.0453,5.345
21.9240,-1.4561,-4.6910,-0.4756,4.935
21.9260,0.5720,-5.1959,0.8244,5.292
21.9280,0.5845,-5.1124,1.0099,5.244
21.9290,5.9878,-6.4017,2.0199,8.995
21.9300,7.9342,-6.6367,2.1107,10.557
21.9360,9.1897,-6.4445,1.9417,11.391
