time,ax,ay,az,aT
10.9950,4.6279,3.1402,4.8814,7.423
11.0240,5.4290,4.0867,6.2350,9.222
11.0260,6.1537,5.4778,7.2678,10.986
11.0280,6.6062,6.9666,7.6053,12.248
11.0310,6.8276,8.4958,7.2210,13.074
11.0430,6.5608,9.2457,6.1488,12.897
11.0530,5.9134,9.3503,4.7197,12.028
11.0840,5.0410,8.9646,4.4452,11.204
11.0850,3.5244,8.2854,4.8781,10.240
11.0860,2.0276,7.5554,5.5462,9.589
11.1020,0.8197,6.6540,5.5527,8.705
11.1030,-0.1692,5.6499,4.7864,7.407
11.1140,-1.2705,4.4620,3.2797,5.682
11.1210,-1.9852,3.7518,2.1605,4.763
11.1320,-2.6956,2.8587,0.8023,4.010
11.1410,-3.5352,1.5692,-0.6904,3.929
11.1520,-4.4186,0.2654,-1.7539,4.761
11.1890,-5.7376,-1.0076,-2.5251,6.349
11.1900,-7.2949,-2.0045,-2.7300,8.043
11.1910,-8.1513,-2.5789,-2.7661,8.986
11.1920,-8.9631,-3.0922,-2.5724,9.824
11.2010,-9.6231,-3.5650,-2.1515,10.485
11.2420,-10.0309,-4.0777,-1.7329,10.966
11.2440,-10.1818,-4.5726,-1.3228,11.240
11.2440,-10.0237,-4.7545,-1.0489,11.144
11.2450,-9.7545,-4.7032,-0.8714,10.864
11.2530,-8.9255,-4.2616,-0.6001,9.909
11.2620,-7.8526,-3.3343,-0.2415,8.535
11.3110,-6.5953,-1.9894,0.2374,6.893
11.3110,-5.5928,-1.0794,0.5818,5.726
11.3120,-4.6178,-0.2851,0.5857,4.663
11.3120,-4.0866,0.3621,0.4915,4.132
11.3130,-3.4620,1.3797,0.2484,3.735
11.3210,-3.0221,2.5659,0.1865,3.969
11.3590,-2.3408,3.9338,0.4533,4.600
11.3590,-1.5362,4.6772,0.7953,4.987
11.3600,-0.2329,4.8521,1.4555,5.071
11.3620,0.9474,4.8748,2.3214,5.482
11.3730,2.3942,5.4408,3.3420,6.819
11.3840,3.4154,6.2321,4.5363,8.431
11.4040,4.3691,6.7740,5.3692,9.685
11.4090,5.3807,7.0091,5.8366,10.590
11.4420,6.4553,6.8233,5.9020,11.093
11.4450,6.8831,6.4547,5.7803,11.066
11.4460,7.0356,5.8344,5.6961,10.770
11.4490,6.6160,4.9963,5.6237,10.018
11.4520,6.0815,4.1203,5.3566,9.091
11.4610,5.0300,3.0075,4.4544,7.361
11.4810,4.0536,1.9160,2.9456,5.365
11.4880,3.5671,1.2144,1.8374,4.192
11.4910,3.2797,0.4754,0.6666,3.380
11.5330,2.9970,-0.2548,-0.2476,3.018
11.5350,2.5859,-0.9243,-1.0263,2.932
11.5350,2.2064,-1.4564,-1.3492,2.968
11.5370,1.7337,-2.2002,-1.5516,3.202
11.5510,1.4414,-2.7140,-1.5646,3.448
11.5520,1.1294,-3.3964,-1.4040,3.845
11.5630,0.8167,-3.9548,-1.2119,4.216
11.5710,0.3759,-4.5224,-0.9095,4.628
11.5880,-0.1488,-4.9187,-0.5983,4.957
11.5990,-1.1902,-5.3454,-0.0947,5.477
11.6040,-2.0937,-5.5253,0.2713,5.915
11.6130,-3.0386,-5.6840,0.5274,6.467
11.6210,-3.7802,-5.8424,0.3569,6.968
11.6310,-4.1788,-6.1616,-0.2197,7.448
11.6420,-3.9707,-6.4655,-0.9004,7.641
11.6520,-3.8273,-6.6801,-1.7312,7.891
11.6640,-3.7881,-6.6769,-2.1655,7.976
11.6780,-3.3188,-6.6060,-2.4655,7.793
11.6810,-2.6395,-6.3842,-2.4835,7.341
11.7260,-2.3215,-5.9736,-2.0658,6.734
11.7260,-1.7539,-5.3030,-1.7553,5.855
11.7260,-0.7847,-4.7567,-2.0885,5.254
11.7290,-0.1245,-4.2925,-2.3865,4.913
11.7320,0.3707,-3.4991,-2.5004,4.317
11.7460,0.8738,-2.5970,-2.0154,3.401
11.7720,1.8935,-1.9211,-0.9601,2.863
11.7730,3.7226,-1.1848,0.7316,3.975
11.7730,4.4840,-0.4207,2.4187,5.112
11.7900,4.1999,0.1070,3.2205,5.294
11.7900,3.6683,0.8015,3.8094,5.349
11.8000,3.1666,1.8212,4.5338,5.822
11.8120,3.2053,2.7773,5.3562,6.832
11.8200,4.2853,3.2437,5.8217,7.923
11.8330,5.4600,3.4609,6.0722,8.869
11.8400,5.6322,3.5278,6.0109,8.961
11.8690,4.9199,3.4976,5.2947,8.029
11.8700,3.3147,3.1107,4.0846,6.111
11.8720,1.4510,2.1551,2.5122,3.614
11.8880,-0.1572,1.2091,0.9564,1.550
11.8920,-2.1645,0.3052,-0.7911,2.325
11.9370,-3.2429,-0.2327,-1.7042,3.671
11.9380,-4.3141,-0.8343,-2.5784,5.095
11.9390,-4.9225,-1.3914,-3.0389,5.950
11.9390,-5.4053,-1.9276,-3.2455,6.593
11.9400,-5.7766,-2.3014,-3.2416,7.012
11.9530,-6.0044,-2.4768,-2.9634,7.139
11.9880,-5.8708,-2.4477,-2.5983,6.871
11.9910,-5.5530,-2.4298,-2.1590,6.434
11.9930,-5.1587,-2.4112,-1.7113,5.946
12.0360,-4.7184,-2.2042,-1.3269,5.374
12.0370,-4.1480,-1.9955,-0.9794,4.706
12.0380,-4.0520,-1.9064,-0.9852,4.585
12.0380,-4.1151,-1.8687,-1.0289,4.635
12.0390,-4.0834,-1.7188,-1.0198,4.546
12.0390,-3.7679,-1.4797,-0.9900,4.167
12.0510,-3.4951,-1.2378,-0.8052,3.794
12.0630,-2.7537,-0.7082,-0.4104,2.873
12.0720,-1.3618,0.0124,0.2267,1.381
12.1010,-0.0457,0.4410,0.5675,0.720
12.1050,1.3831,0.8119,0.8344,1.808
12.1090,2.3162,1.1313,0.8143,2.703
12.1130,2.6130,1.2060,0.4927,2.920
12.1210,2.4949,0.9965,0.1233,2.689
12.1330,1.9717,0.5294,-0.5096,2.104
12.1400,1.6550,0.1917,-0.8907,1.889
12.1510,1.1418,-0.1949,-1.0239,1.546
12.1880,0.6186,-0.5736,-0.8077,1.168
12.1890,0.3297,-0.8941,-0.1340,0.962
12.1890,0.2821,-1.0025,0.7317,1.273
12.1920,0.3448,-0.7820,1.8805,2.066
12.2330,0.9126,-0.3861,2.4901,2.680
12.2340,1.8549,0.0968,2.9028,3.446
12.2340,2.7923,0.5583,3.0327,4.160
12.2340,3.2432,0.7935,2.8998,4.422
12.2410,3.2093,0.9867,2.5267,4.202
12.2520,2.7293,1.2452,1.9623,3.585
12.2610,2.6264,1.6105,1.7361,3.536
12.2720,3.2140,2.1581,1.8533,4.292
12.3030,4.2727,2.8354,2.1098,5.545
12.3060,5.5535,3.3645,2.1269,6.833
12.3070,6.6954,3.6270,1.8569,7.838
12.3140,7.1929,3.4510,1.2665,8.078
12.3190,6.8841,3.0673,0.8371,7.583
12.3310,5.9541,2.2910,0.0274,6.380
12.3400,4.8890,1.3806,-0.4877,5.104
12.3500,3.7011,0.4231,-0.7582,3.802
12.3610,2.9641,-0.2941,-0.5741,3.034
12.3970,2.5338,-1.0035,0.0670,2.726
12.4000,2.3545,-1.4376,0.5384,2.811
12.4020,2.0558,-1.8092,1.0610,2.937
12.4040,1.7690,-2.0629,1.3093,3.017
12.4640,1.3646,-2.3598,1.3566,3.045
12.4670,0.9150,-2.4977,1.3063,2.964
12.4690,0.1778,-2.6437,1.2327,2.922
12.4710,-0.2467,-2.8159,1.2464,3.089
12.4730,-0.9801,-3.0221,1.2543,3.416
12.4740,-1.7920,-3.2598,1.2502,3.924
12.4860,-2.4368,-3.3792,1.2561,4.351
12.4880,-2.8817,-3.2329,1.1175,4.473
12.5040,-2.7487,-2.8444,0.7973,4.035
12.5110,-2.4730,-2.5168,0.6092,3.581
12.5530,-2.0892,-2.1512,0.4194,3.028
12.5550,-1.5846,-1.7728,0.2107,2.387
12.5580,-1.1549,-1.5816,-0.0440,1.959
12.5600,-0.3800,-1.5213,-0.3048,1.597
12.5700,0.0590,-1.5332,-0.3746,1.579
12.5740,0.1563,-1.4481,-0.2576,1.479
12.5760,0.2453,-1.2276,-0.3853,1.310
12.5830,0.2074,-1.1355,-0.9302,1.482
12.5950,0.0239,-1.1841,-1.7134,2.083
12.6040,-0.2007,-1.4296,-2.2011,2.632
12.6340,-0.6509,-1.8049,-2.2960,2.992
12.6350,-0.8396,-1.9761,-1.9254,2.884
12.6350,-0.6827,-2.0182,-1.0066,2.356
12.6420,-0.3206,-1.9756,0.0405,2.002
12.6530,0.3469,-1.8007,1.0668,2.122
12.6610,1.0903,-1.5662,1.8632,2.667
12.6750,1.4421,-1.2353,2.7620,3.352
12.6990,1.6918,-1.1859,2.9129,3.571
12.7000,1.9360,-1.3161,2.6352,3.525
12.7070,2.1001,-1.5582,2.0803,3.342
12.7120,2.3522,-1.6494,1.8465,3.415
12.7220,2.9337,-1.5099,1.9407,3.828
12.7420,4.1295,-1.1867,2.6360,5.041
12.7440,4.9045,-1.0871,3.3624,6.045
12.7510,5.8864,-1.4190,3.9394,7.224
12.7610,7.0327,-1.9189,4.0999,8.364
12.7710,7.5961,-2.5799,3.6467,8.812
12.8020,7.4761,-3.3480,2.8837,8.684
12.8020,6.0063,-4.5941,1.8377,7.782
12.8030,5.9505,-4.5236,1.7801,7.684
12.8110,1.6465,-5.7964,0.2633,6.031
12.8460,0.2354,-5.8664,-0.0999,5.872
12.8470,0.4703,-5.7140,-0.5241,5.757
12.8470,1.8123,-5.5280,-0.5731,5.846
12.8530,4.3441,-5.3856,0.0511,6.919
12.8610,6.1304,-5.2209,0.5074,8.068
12.8720,8.1137,-4.6067,1.2955,9.420
12.8930,9.0860,-3.6771,2.4825,10.111
12.8970,9.9721,-2.5957,4.0065,11.056
12.9390,9.4764,-1.5505,4.8791,10.771
12.9410,8.3161,-0.1121,5.4578,9.948
12.9430,7.6565,0.5299,5.5136,9.450
12.9450,7.1895,0.9281,5.7113,9.229
12.9500,7.1407,1.5085,6.4647,9.750
12.9530,6.9360,2.3181,7.4721,10.455
12.9610,6.3046,3.3660,8.4662,11.079
12.9850,5.6071,4.2259,8.9912,11.408
12.9880,5.2380,4.6265,8.9882,11.385
12.9900,4.6142,4.8978,8.5232,10.859
13.0030,4.2864,5.0947,7.7286,10.201
13.0110,3.3229,5.2100,6.3679,8.873
13.0230,1.1806,5.1641,4.5694,6.996
13.0380,-0.7969,4.7942,2.4131,5.426
13.0420,-2.5100,4.6399,0.9789,5.365
13.0570,-4.5443,4.3936,-0.5095,6.341
13.0630,-6.2017,4.0366,-1.7007,7.593
13.0780,-7.4834,3.3086,-2.4660,8.546
13.1380,-8.2224,2.4978,-2.3126,8.899
13.1430,-8.9956,2.0070,-1.2105,9.296
13.1460,-9.6144,1.7691,-0.2588,9.779
13.1480,-10.3520,1.5153,0.7889,10.492
13.1500,-10.4105,1.3584,1.3992,10.592
13.1740,-10.2550,1.0130,1.7630,10.455
13.1780,-10.8777,0.4584,1.8147,11.038
13.1810,-11.8764,-0.3109,1.4771,11.972
13.1840,-12.1734,-0.8938,1.1534,12.261
13.1870,-12.1729,-1.2449,0.9407,12.273
13.1890,-11.5514,-1.1815,1.2720,11.681
13.2460,-9.9505,-0.9249,2.0781,10.207
13.2480,-7.8527,-0.2192,3.0682,8.434
13.2480,-5.2297,0.6478,3.6884,6.432
13.2490,-3.0673,0.9689,3.8036,4.981
13.2490,-1.1330,1.0224,3.0774,3.435
13.2500,0.0100,0.8920,1.8152,2.023
13.2590,0.1307,0.9344,0.6027,1.120
13.3120,0.0735,1.4502,-0.5723,1.561
13.3130,1.4446,2.1732,-0.8319,2.739
13.3130,4.0094,3.0997,-0.0168,5.068
13.3140,6.9993,4.1888,1.8049,8.354
13.3140,9.7281,4.8898,3.6899,11.496
13.3750,12.4825,5.3267,5.6145,14.687
13.3800,14.0926,5.5729,7.0764,16.725
13.3820,15.0037,5.5353,8.1151,17.933
13.3840,15.2912,5.0445,8.1302,18.038
13.3870,15.2832,3.9364,7.0529,17.286
13.3890,14.4514,2.5630,5.6019,15.710
13.4000,13.0645,1.1090,4.6347,13.907
13.4040,11.4058,-0.5092,3.9225,12.072
13.4070,9.4163,-2.5167,2.8706,10.161
13.4090,7.8407,-3.9835,2.2151,9.069
13.4180,5.7273,-5.4646,1.5037,8.058
13.4300,4.2282,-6.4547,1.2358,7.815
13.4630,3.3098,-7.4574,1.4657,8.289
13.4700,2.7488,-8.6628,1.8712,9.279
13.4730,0.9575,-10.4829,2.3355,10.782
13.4760,-0.7817,-11.4741,2.5640,11.783
13.4780,-2.6162,-12.4057,2.2963,12.885
13.4840,-2.7544,-12.3045,2.2753,12.813
13.4950,-4.2710,-14.3064,-0.4376,14.937
13.5360,-5.2854,-14.2253,-2.8555,15.442
13.5370,-6.3421,-13.4326,-4.8796,15.635
13.5380,-6.5552,-12.8442,-5.8870,15.576
13.5380,-5.8761,-12.2267,-6.1448,14.892
13.5450,-3.9886,-11.0156,-5.5033,12.944
13.5610,-2.6490,-9.8863,-4.5458,11.199
13.5650,-1.6312,-8.6861,-3.3339,9.446
13.5780,-1.0276,-7.0695,-2.2921,7.502
13.6380,-0.4088,-5.3101,-1.4160,5.511
13.6400,1.0984,-3.0517,-0.0499,3.244
13.6420,3.4454,-0.5790,1.2592,3.714
13.6450,5.9611,1.2756,2.3188,6.522
13.6460,7.0431,2.2563,2.6229,7.847
13.6490,6.2305,3.1889,2.4055,7.401
13.6550,4.7347,3.6379,1.9544,6.283
13.6570,3.1034,4.0802,1.4482,5.327
13.6640,2.1351,4.1309,1.4349,4.866
13.6740,2.2348,4.1637,2.1851,5.206
13.6830,2.5491,4.5606,3.3109,6.185
13.7120,1.7549,5.0971,5.1174,7.433
13.7120,0.3496,5.0359,6.3508,8.113
13.7130,-1.7167,4.5850,7.9925,9.373
13.7240,-2.8955,4.3001,9.3209,10.666
13.7330,-3.3471,3.9919,9.9639,11.244
13.7430,-3.3147,3.6349,9.5583,10.750
13.7710,-3.1303,3.3145,8.2681,9.442
13.7720,-3.1791,3.0176,6.6436,7.959
13.7750,-3.1836,2.8474,4.8152,6.437
13.7840,-3.1403,2.5818,3.0008,5.053
13.7980,-3.2459,2.7468,2.8558,5.122
13.8150,-3.5157,2.4315,1.4601,4.517
13.8200,-3.8847,2.2168,0.4335,4.494
13.8710,-4.6627,1.5101,0.0769,4.902
13.8720,-4.9885,1.1840,0.1523,5.129
13.8730,-5.4061,0.5765,0.2704,5.443
13.8730,-5.9287,-0.1874,0.0750,5.932
13.8740,-6.3820,-0.9517,-0.3283,6.461
13.8780,-6.4872,-1.5269,-0.7589,6.708
13.8850,-6.2652,-1.5923,-0.7990,6.514
13.8980,-6.1717,-1.3101,-0.5423,6.333
13.9380,-5.7509,-0.9491,-0.0665,5.829
13.9410,-4.8702,-0.6810,0.4460,4.938
13.9430,-3.1420,-0.2308,1.0472,3.320
13.9450,-1.2847,-0.0370,1.5927,2.047
13.9490,-0.0006,0.0057,2.0139,2.014
14.0040,2.0172,0.1984,3.0220,3.639
14.0140,4.8593,1.0168,4.2720,6.550
14.0160,7.7258,3.1319,4.7783,9.609
14.0190,10.2497,4.6635,4.0290,11.960
14.0250,13.2586,5.2382,1.2606,14.311
14.0280,14.6819,5.2456,-0.6814,15.606
14.0310,15.1925,4.6385,-1.9183,16.000
14.0340,14.0361,3.7950,-1.4357,14.611
14.0400,11.8970,2.4995,0.2204,12.159
14.0470,9.5419,1.2593,1.6069,9.758
14.0590,6.7271,-0.1637,2.8369,7.303
14.0650,5.1107,-1.0911,3.3154,6.189
14.1050,3.5811,-2.1877,3.5127,5.473
14.1070,2.0420,-3.5517,3.5393,5.414
14.1070,1.1220,-4.6462,3.4896,5.918
14.1080,0.4467,-5.7346,3.1818,6.573
14.1210,-0.7322,-6.8073,2.4776,7.281
14.1440,-1.5462,-7.5356,1.8176,7.904
14.1450,-2.4713,-8.2842,0.9403,8.696
14.1480,-3.6455,-8.9702,-0.0526,9.683
14.1550,-4.7476,-9.3852,-0.9396,10.560
14.1650,-5.7581,-9.5814,-2.1197,11.378
14.1800,-6.4701,-9.6378,-3.3201,12.074
14.2200,-6.4220,-9.6944,-3.7363,12.214
14.2310,-5.8626,-9.8006,-3.9383,12.080
14.2340,-4.8736,-9.8673,-3.7006,11.611
14.2360,-3.8025,-9.8513,-3.1337,11.015
14.2390,-3.8253,-9.9556,-2.6323,10.985
14.2460,-4.5510,-9.6339,-1.7402,10.796
14.2470,-4.7279,-8.6748,-1.1284,9.944
14.2570,-4.3556,-6.7936,-0.5531,8.089
14.2650,-3.1237,-4.9192,-0.0226,5.827
14.2770,-1.3423,-2.6446,0.6125,3.028
14.3350,0.9165,-0.4158,0.9608,1.391
14.3370,4.8419,2.9185,1.1076,5.761
14.3370,7.2879,5.3490,1.1671,9.115
14.3380,9.3858,8.0264,1.0093,12.391
14.3380,11.5933,9.7528,0.9512,15.180
14.3520,13.4962,10.3946,1.3973,17.092
14.3540,13.7215,10.1693,2.1167,17.210
14.3570,10.6793,9.3289,3.1278,14.521
14.3650,7.6525,8.5693,3.8321,12.111
14.3880,4.5805,7.5208,4.4376,9.861
14.3910,1.8442,6.2382,4.5548,7.941
14.3960,0.1024,5.2352,4.0859,6.642
14.4400,0.0724,5.3221,3.8875,6.591
14.4420,-1.4790,4.3467,3.0580,5.517
14.4420,-2.6425,3.2039,1.5942,4.449
14.4430,-3.2314,2.4510,0.4195,4.077
14.4470,-4.0473,1.3944,-0.7296,4.343
14.4570,-6.0732,-0.8445,-1.5215,6.318
14.4780,-6.9883,-1.5250,-1.4487,7.298
14.4800,-7.9070,-2.1692,-1.1372,8.278
14.4850,-8.2314,-2.4993,-0.8952,8.649
14.5070,-8.2360,-2.8514,-0.5897,8.736
14.5100,-8.1473,-3.1008,-0.5003,8.732
14.5150,-8.0788,-3.3636,-0.6361,8.774
14.5610,-8.2071,-3.5861,-1.0403,9.017
14.5660,-8.6143,-3.7303,-1.6743,9.535
14.5700,-8.7909,-3.6440,-2.1484,9.756
14.5730,-8.4876,-3.2856,-2.6052,9.467
14.5760,-8.0050,-2.7606,-2.7565,8.905
14.5850,-7.7449,-2.0331,-2.9144,8.521
14.5890,-7.3881,-1.2659,-2.7689,7.991
14.5990,-6.3105,0.2282,-2.0869,6.651
14.6100,-4.9432,1.4400,-1.0161,5.248
14.6150,-2.7703,2.8552,0.3021,3.990
14.6510,-0.2575,4.3794,1.8916,4.777
14.6520,2.2609,5.6925,3.7584,7.186
14.6520,5.7633,7.4003,5.3721,10.809
14.6600,8.8589,9.6190,5.5730,14.215
14.6650,10.2823,11.1809,4.7182,15.906
14.6770,11.9884,12.0768,2.9169,17.265
14.6880,13.4817,11.7193,0.4609,17.869
14.7180,13.5110,10.5229,-0.1649,17.126
14.7190,12.6523,8.3178,1.3907,15.205
14.7290,10.2200,5.5216,4.1686,12.342
14.7310,8.5971,4.0250,5.5371,10.990
14.7350,6.7746,1.3201,7.0640,9.876
14.7470,5.6929,-0.7025,7.6734,9.580
14.7550,4.3249,-2.7963,7.5505,9.140
14.7650,2.5675,-4.4177,6.7606,8.474
14.7900,1.0110,-5.6310,5.5481,7.969
14.7930,0.5887,-6.3048,4.4693,7.751
14.8020,0.3875,-7.4544,2.9686,8.033
14.8040,0.3347,-8.6007,1.6589,8.766
14.8330,-0.1640,-9.9520,0.1415,9.954
14.8340,-1.4321,-11.0711,-1.2853,11.237
14.8370,-3.4904,-12.0514,-2.9424,12.887
14.8440,-4.7008,-12.4089,-4.0164,13.864
14.8560,-5.5564,-12.4322,-5.1824,14.570
14.8790,-5.9637,-11.6416,-5.9562,14.372
14.8890,-6.3786,-10.7720,-6.0940,13.923
14.8920,-6.2224,-10.1690,-6.0856,13.385
14.9050,-5.1907,-9.6624,-5.8152,12.415
14.9080,-4.6336,-8.9390,-5.2020,11.333
14.9220,-4.1736,-7.7135,-4.1387,9.698
14.9250,-2.9484,-6.1689,-2.6521,7.334
14.9610,-1.4657,-4.6769,-1.4953,5.124
14.9620,0.6353,-2.7301,-0.4268,2.835
14.9620,4.1448,-0.6714,0.8634,4.287
14.9660,5.9151,0.7929,1.1443,6.077
14.9760,6.2931,1.8174,0.4514,6.566
14.9860,5.5194,2.5457,-0.6687,6.115
14.9970,5.2399,3.8234,-1.2894,6.613
15.0050,4.9566,5.3151,-1.3263,7.388
15.0330,4.6003,6.7893,0.5363,8.219
15.0350,5.0301,7.3416,3.3932,9.524
15.0460,6.2696,7.6399,7.3928,12.342
15.0500,6.7607,7.7681,10.5260,14.726
15.0560,6.5411,7.5867,12.4696,15.995
15.0660,6.0428,6.9693,12.6436,15.651
15.1020,4.8043,6.6826,11.0169,13.752
15.1040,3.1933,6.1568,9.1571,11.487
15.1060,1.4115,5.0602,6.3585,8.248
15.1340,-0.7561,4.0179,2.5910,4.840
15.1350,-2.5906,3.4841,-0.4847,4.369
15.1350,-4.2366,2.7361,-3.0570,5.897
15.1380,-5.2257,1.7145,-4.4786,7.093
15.1450,-5.6161,1.0594,-4.4950,7.271
15.1560,-6.0033,0.5592,-3.6292,7.037
15.1650,-6.3404,0.0601,-2.0869,6.675
15.1770,-6.7278,-0.2680,-0.9029,6.793
15.1850,-7.2658,-0.6727,0.2122,7.300
15.2240,-7.9847,-1.1311,0.8573,8.110
15.2280,-8.3334,-1.4928,0.8891,8.513
15.2300,-8.5986,-1.8037,0.4388,8.797
15.2440,-8.5173,-2.0540,-0.2449,8.765
15.2470,-8.2224,-2.0178,-1.1089,8.539
15.2480,-7.8809,-1.7456,-1.7587,8.261
15.2580,-7.4017,-1.1974,-2.1705,7.806
15.2650,-6.9354,-0.7958,-2.2836,7.345
15.2760,-6.4779,-0.1100,-2.3540,6.893
15.2880,-5.5666,0.8521,-1.9994,5.976
15.2960,-3.1952,2.3905,-1.0120,4.117
15.3390,-0.7181,3.9732,0.0886,4.039
15.3430,1.4744,5.7709,1.2879,6.094
15.3440,2.7791,6.4727,2.2210,7.386
15.3460,3.7557,6.9669,3.4421,8.631
15.3540,4.4949,7.6471,4.3368,9.874
15.3570,5.6167,8.5406,4.2407,11.067
15.3660,7.2813,8.8387,4.1828,12.192
15.4030,9.1470,8.2367,4.6248,13.149
15.4040,10.3844,7.5642,5.1287,13.833
15.4040,11.1198,6.5815,5.9259,14.216
15.4060,11.1420,4.7711,6.6081,13.805
15.4220,10.2908,2.8204,6.5269,12.508
15.4290,8.6669,0.6123,5.6788,10.380
15.4380,6.8737,-1.7605,4.0700,8.180
15.4490,5.7103,-3.2802,2.9783,7.228
15.4880,4.2140,-4.8426,2.0194,6.730
15.4910,2.9226,-6.2791,1.3652,7.059
15.4930,1.6338,-7.3188,0.8457,7.547
15.4950,0.3263,-8.2385,0.5107,8.261
15.5030,-1.4338,-9.3047,0.2241,9.417
15.5080,-2.6905,-9.9799,-0.0132,10.336
15.5380,-3.7172,-10.4726,-0.5926,11.128
15.5420,-4.1244,-10.7737,-1.2698,11.606
15.5490,-4.4995,-11.1583,-2.4850,12.285
15.5550,-4.7797,-11.1439,-2.7221,12.427
15.5610,-5.3852,-11.1070,-3.1489,12.739
15.5760,-5.5411,-11.1052,-3.3156,12.846
15.5840,-5.7294,-11.0847,-3.4482,12.946
15.5870,-6.0769,-10.8163,-3.3880,12.861
15.6380,-6.8026,-10.2777,-3.1466,12.720
15.6390,-7.3230,-9.8093,-2.8167,12.561
15.6400,-6.2279,-8.6690,-2.1790,10.894
15.6400,-4.2029,-7.4717,-1.5657,8.714
15.6410,-1.4217,-5.9701,-0.8399,6.194
15.6480,1.6483,-4.1410,-0.2625,4.465
15.6560,4.4217,-2.4547,-0.0555,5.058
15.6920,6.9706,-0.2866,-0.2400,6.981
15.6930,8.0960,2.4132,-0.8448,8.490
15.6930,7.5962,4.2222,-1.3068,8.788
15.7010,6.3255,5.8280,-1.3865,8.712
15.7070,5.3895,7.1019,-0.1827,8.917
15.7160,5.7784,8.0856,2.4254,10.230
15.7260,7.0273,9.0974,5.6014,12.788
15.7740,8.2111,9.6360,9.3685,15.749
15.7770,8.3310,9.7546,11.0010,16.899
15.7780,7.6251,9.4066,11.7582,16.878
15.7800,6.4566,8.6299,10.8507,15.294
15.8050,4.3222,7.4509,8.2704,11.941
15.8050,2.3141,6.4588,5.5536,8.827
15.8060,-0.0295,5.1842,2.0107,5.561
15.8710,-1.5683,4.3531,-0.2367,4.633
15.8730,-3.1456,3.3188,-2.6765,5.298
15.8730,-4.8233,2.2158,-4.1696,6.750
15.8740,-6.1513,1.3357,-4.4702,7.720
15.8740,-7.4586,0.4604,-3.8762,8.418
15.8750,-8.7584,-0.2870,-2.5569,9.129
15.8750,-9.4717,-0.6128,-1.4757,9.606
15.8820,-9.9544,-0.6540,-0.4363,9.985
15.8920,-10.2501,-0.6441,0.4003,10.278
15.9070,-10.2236,-0.7335,0.7207,10.275
15.9100,-9.2368,-0.8838,0.6291,9.300
15.9500,-8.0297,-0.7784,-0.0315,8.067
15.9520,-7.2953,-0.8619,-0.8094,7.390
15.9540,-6.6950,-1.0497,-1.9088,7.040
15.9560,-6.4979,-1.2052,-2.8250,7.187
15.9580,-6.3508,-1.0126,-3.1115,7.144
15.9850,-5.9609,-0.5222,-2.6971,6.563
15.9890,-5.7228,0.0647,-1.3221,5.874
15.9910,-5.1208,0.6499,0.1007,5.163
15.9980,-4.0821,1.7378,1.7243,4.760
16.0120,-2.8311,2.9381,3.0691,5.106
16.0200,-0.7400,3.9655,4.8389,6.300
16.0280,2.3576,4.2658,6.5337,8.151
16.0670,6.7726,4.4411,8.1471,11.488
16.0700,8.8678,5.1259,8.4256,13.263
16.0720,10.2439,6.0546,7.4040,14.015
16.0770,11.8217,6.6414,5.1605,14.508
16.0790,12.5204,6.5981,3.0236,14.472
16.0890,12.3179,6.2473,1.6460,13.909
16.1070,11.3156,5.4495,2.2480,12.759
16.1090,10.3393,4.6038,3.4751,11.839
16.1190,9.2420,3.3950,4.7692,10.940
16.1270,8.0510,1.8522,5.5185,9.935
16.1650,6.9596,0.5696,5.7644,9.055
16.1660,6.0698,-0.9563,5.6780,8.366
16.1660,5.3407,-2.7561,5.3551,8.050
16.1690,4.8366,-4.0333,5.2314,8.187
16.1780,4.0565,-5.4786,5.1801,8.562
16.1870,2.8319,-6.7980,5.0664,8.939
16.2040,1.1948,-8.1852,4.4622,9.399
16.2070,-0.6800,-9.2680,3.3883,9.891
16.2280,-2.9504,-11.1127,1.5351,11.600
16.2290,-4.1530,-12.1930,0.2481,12.883
16.2750,-5.5375,-13.2468,-1.3690,14.423
16.2760,-6.7114,-13.5077,-2.4719,15.284
16.2770,-8.1349,-13.1495,-3.4463,15.842
16.2770,-9.1239,-12.6690,-3.9697,16.109
16.3260,-9.3275,-12.2866,-4.1217,15.967
16.3310,-8.4838,-12.1177,-3.8721,15.291
16.3320,-7.4138,-12.0141,-3.2434,14.485
16.3360,-6.8922,-11.8261,-2.4972,13.914
16.3400,-6.8299,-11.3714,-2.0057,13.416
16.3550,-6.9556,-10.3236,-1.7512,12.571
16.3580,-5.6532,-8.0618,-1.2149,9.921
16.3600,-3.1194,-6.1799,-0.7136,6.959
16.3610,0.9767,-3.6829,-0.1959,3.815
16.3710,6.3936,-0.5648,0.2171,6.422
16.4250,9.8974,2.0890,0.2693,10.119
16.4290,11.1047,4.5541,-0.3271,12.007
16.4330,9.9946,6.1775,-2.1337,11.942
16.4350,9.2425,6.9491,-3.1548,11.986
16.4390,8.7644,8.1998,-3.0721,12.389
16.4410,9.4746,8.8556,-0.0028,12.969
16.4430,11.2653,9.2072,4.9921,15.382
16.4510,12.3750,9.1881,9.3969,18.052
16.4610,11.3823,8.8249,13.1303,19.489
16.5420,9.5773,8.4316,14.1917,19.085
16.5430,6.9103,7.6285,13.6863,17.125
16.5440,5.4395,7.0068,11.9719,14.900
