time;gFx;gFy;gFz;TgF
8,194000;0,8241;-0,2077;0,1334;0,860
8,196000;0,8280;-0,2118;0,1190;0,863
8,197000;0,8280;-0,2118;0,1190;0,863
8,198000;0,8297;-0,2113;0,1163;0,864
8,200000;0,8338;-0,2135;0,1107;0,868
8,202000;0,8378;-0,2128;0,1014;0,870
8,205000;0,8382;-0,2123;0,0980;0,870
8,206000;0,8392;-0,2152;0,0897;0,871
8,210000;0,8443;-0,2145;0,0814;0,875
8,211000;0,8470;-0,2145;0,0752;0,877
8,213000;0,8502;-0,2135;0,0733;0,880
8,214000;0,8553;-0,2143;0,0672;0,884
8,215000;0,8605;-0,2143;0,0628;0,889
8,217000;0,8627;-0,2138;0,0591;0,891
8,220000;0,8700;-0,2145;0,0550;0,898
8,222000;0,8759;-0,2138;0,0516;0,903
8,224000;0,8805;-0,2143;0,0518;0,908
8,226000;0,8920;-0,2138;0,0508;0,919
8,229000;0,8996;-0,2150;0,0494;0,926
8,232000;0,9059;-0,2148;0,0491;0,932
8,233000;0,9152;-0,2167;0,0491;0,942
8,234000;0,9238;-0,2194;0,0496;0,951
8,235000;0,9313;-0,2199;0,0506;0,958
8,238000;0,9384;-0,2187;0,0525;0,965
8,239000;0,9501;-0,2182;0,0545;0,976
8,242000;0,9572;-0,2184;0,0586;0,984
8,243000;0,9624;-0,2194;0,0589;0,989
8,245000;0,9726;-0,2201;0,0599;0,999
8,247000;0,9826;-0,2204;0,0603;1,009
8,250000;0,9863;-0,2209;0,0616;1,013
8,253000;0,9936;-0,2201;0,0621;1,020
8,262000;1,0044;-0,2213;0,0635;1,030
8,263000;1,0095;-0,2221;0,0616;1,035
8,263000;1,0122;-0,2231;0,0596;1,038
8,263000;1,0168;-0,2240;0,0584;1,043
8,264000;1,0215;-0,2267;0,0569;1,048
8,264000;1,0317;-0,2275;0,0535;1,058
8,328000;1,0410;-0,2316;0,0518;1,068
8,338000;1,0537;-0,2343;0,0503;1,081
8,347000;1,0618;-0,2385;0,0501;1,089
8,348000;1,0769;-0,2475;0,0462;1,106
8,349000;1,0957;-0,2551;0,0420;1,126
8,351000;1,1065;-0,2614;0,0393;1,138
8,352000;1,1258;-0,2741;0,0354;1,159
8,353000;1,1446;-0,2883;0,0305;1,181
8,354000;1,1541;-0,2949;0,0264;1,192
8,355000;1,1700;-0,3113;0,0200;1,211
8,356000;1,1852;-0,3298;0,0147;1,230
8,359000;1,1908;-0,3359;0,0117;1,237
8,360000;1,2020;-0,3533;0,0066;1,253
8,361000;1,2096;-0,3684;0,0002;1,264
8,362000;1,2118;-0,3740;-0,0042;1,268
8,363000;1,2133;-0,3848;-0,0115;1,273
8,363000;1,2089;-0,3955;-0,0166;1,272
8,364000;1,2013;-0,4009;-0,0191;1,267
8,365000;1,1974;-0,4041;-0,0195;1,264
8,366000;1,1830;-0,4075;-0,0195;1,251
8,366000;1,1678;-0,4080;-0,0176;1,237
8,366000;1,1595;-0,4097;-0,0149;1,230
8,367000;1,1409;-0,4090;-0,0122;1,212
8,367000;1,1180;-0,4041;-0,0066;1,189
8,367000;1,0823;-0,3968;0,0022;1,153
8,369000;1,0823;-0,3968;0,0022;1,153
8,369000;1,0603;-0,3902;0,0120;1,130
8,370000;1,0496;-0,3855;0,0166;1,118
8,370000;1,0288;-0,3782;0,0283;1,096
8,370000;1,0066;-0,3699;0,0391;1,073
8,371000;0,9926;-0,3682;0,0450;1,060
8,371000;0,9672;-0,3582;0,0581;1,033
8,372000;0,9399;-0,3462;0,0711;1,004
8,372000;0,9098;-0,3362;0,0860;0,974
8,373000;0,8944;-0,3298;0,0924;0,958
8,373000;0,8668;-0,3174;0,1117;0,930
8,374000;0,8387;-0,3037;0,1302;0,901
8,374000;0,8253;-0,2973;0,1390;0,888
8,374000;0,8009;-0,2832;0,1612;0,865
8,375000;0,7777;-0,2722;0,1808;0,844
8,375000;0,7693;-0,2648;0,1920;0,836
8,376000;0,7530;-0,2541;0,2121;0,822
8,376000;0,7364;-0,2428;0,2284;0,808
8,376000;0,7303;-0,2316;0,2380;0,802
8,377000;0,7166;-0,2248;0,2541;0,793
8,377000;0,7085;-0,2167;0,2675;0,788
8,377000;0,7026;-0,2067;0,2756;0,783
8,378000;0,7012;-0,2023;0,2898;0,785
8,378000;0,7022;-0,1935;0,3003;0,788
8,379000;0,7026;-0,1859;0,3093;0,790
8,379000;0,7053;-0,1810;0,3115;0,792
8,383000;0,7110;-0,1740;0,3166;0,797
8,384000;0,7202;-0,1674;0,3179;0,805
8,384000;0,7256;-0,1644;0,3183;0,809
8,384000;0,7493;-0,1554;0,3115;0,826
8,384000;0,7493;-0,1554;0,3115;0,826
8,385000;0,7554;-0,1539;0,3091;0,831
8,385000;0,7691;-0,1490;0,3029;0,840
8,385000;0,7838;-0,1481;0,2905;0,849
8,385000;0,7916;-0,1446;0,2846;0,854
8,386000;0,8065;-0,1405;0,2702;0,862
8,391000;0,8216;-0,1358;0,2575;0,872
8,392000;0,8370;-0,1336;0,2409;0,881
8,394000;0,8429;-0,1307;0,2336;0,884
8,394000;0,8580;-0,1305;0,2231;0,896
8,427000;0,8722;-0,1270;0,2091;0,906
8,428000;0,8798;-0,1256;0,2038;0,912
8,428000;0,8910;-0,1231;0,1893;0,919
8,429000;0,9030;-0,1224;0,1762;0,928
8,429000;0,9118;-0,1226;0,1708;0,936
8,432000;0,9281;-0,1212;0,1537;0,949
8,432000;0,9499;-0,1187;0,1390;0,967
8,433000;0,9611;-0,1185;0,1297;0,977
8,433000;0,9812;-0,1202;0,1126;0,995
8,433000;0,9963;-0,1217;0,0955;1,008
8,433000;1,0068;-0,1253;0,0862;1,018
8,434000;1,0254;-0,1251;0,0660;1,035
8,434000;1,0408;-0,1297;0,0474;1,050
8,434000;1,0547;-0,1361;0,0305;1,064
8,434000;1,0613;-0,1410;0,0225;1,071
8,435000;1,0755;-0,1481;0,0068;1,086
8,435000;1,0860;-0,1532;-0,0066;1,097
8,436000;1,0916;-0,1556;-0,0129;1,103
8,436000;1,1016;-0,1605;-0,0254;1,114
8,436000;1,1187;-0,1725;-0,0440;1,133
8,437000;1,1226;-0,1769;-0,0494;1,138
8,438000;1,1263;-0,1774;-0,0542;1,141
8,460000;1,1351;-0,1849;-0,0640;1,152
8,461000;1,1363;-0,1876;-0,0691;1,154
8,461000;1,1385;-0,1901;-0,0733;1,157
8,462000;1,1373;-0,1920;-0,0784;1,156
8,462000;1,1295;-0,1918;-0,0826;1,149
8,462000;1,1246;-0,1937;-0,0862;1,144
8,462000;1,1124;-0,1891;-0,0904;1,132
8,463000;1,0965;-0,1852;-0,0933;1,116
8,463000;1,0874;-0,1837;-0,0938;1,107
8,463000;1,0696;-0,1774;-0,0960;1,088
8,463000;1,0525;-0,1722;-0,0967;1,071
8,465000;1,0422;-0,1698;-0,0972;1,060
8,465000;1,0261;-0,1656;-0,0994;1,044
8,466000;1,0088;-0,1612;-0,1007;1,027
8,468000;0,9975;-0,1590;-0,1024;1,015
8,469000;0,9861;-0,1578;-0,1065;1,004
8,472000;0,9736;-0,1549;-0,1126;0,992
8,474000;0,9677;-0,1534;-0,1158;0,987
8,486000;0,9599;-0,1527;-0,1253;0,980
8,489000;0,9509;-0,1495;-0,1363;0,972
8,490000;0,9448;-0,1483;-0,1485;0,968
8,490000;0,9416;-0,1495;-0,1539;0,966
8,491000;0,9338;-0,1485;-0,1669;0,960
8,493000;0,9289;-0,1466;-0,1808;0,958
8,494000;0,9240;-0,1454;-0,1871;0,954
8,495000;0,9211;-0,1441;-0,2018;0,954
8,497000;0,9172;-0,1410;-0,2126;0,952
8,497000;0,9098;-0,1361;-0,2323;0,949
8,498000;0,9098;-0,1361;-0,2323;0,949
8,498000;0,9032;-0,1314;-0,2438;0,945
8,501000;0,9003;-0,1290;-0,2477;0,943
8,503000;0,8974;-0,1251;-0,2563;0,942
8,504000;0,8922;-0,1187;-0,2685;0,939
8,506000;0,8910;-0,1131;-0,2736;0,939
8,508000;0,8910;-0,1102;-0,2836;0,942
8,519000;0,8881;-0,1038;-0,2883;0,939
8,520000;0,8876;-0,0960;-0,2927;0,940
8,521000;0,8881;-0,0953;-0,2956;0,941
8,521000;0,8866;-0,0845;-0,3005;0,940
8,521000;0,8893;-0,0799;-0,3047;0,943
8,523000;0,8908;-0,0782;-0,3061;0,945
8,526000;0,8947;-0,0718;-0,3098;0,950
8,526000;0,8986;-0,0687;-0,3110;0,953
8,528000;0,9013;-0,0667;-0,3108;0,956
8,528000;0,9047;-0,0611;-0,3095;0,958
8,530000;0,9098;-0,0569;-0,3066;0,962
8,540000;0,9125;-0,0552;-0,3059;0,964
8,540000;0,9172;-0,0540;-0,3042;0,968
8,540000;0,9206;-0,0520;-0,3005;0,970
8,542000;0,9223;-0,0501;-0,2990;0,971
8,542000;0,9240;-0,0494;-0,2937;0,971
8,545000;0,9262;-0,0491;-0,2893;0,972
8,545000;0,9267;-0,0484;-0,2834;0,970
8,546000;0,9267;-0,0469;-0,2812;0,970
8,557000;0,9267;-0,0457;-0,2739;0,967
8,557000;0,9250;-0,0435;-0,2692;0,964
8,558000;0,9255;-0,0435;-0,2668;0,964
8,558000;0,9262;-0,0410;-0,2524;0,961
8,558000;0,9262;-0,0410;-0,2524;0,961
8,559000;0,9257;-0,0408;-0,2494;0,960
8,562000;0,9240;-0,0410;-0,2436;0,956
8,563000;0,9247;-0,0435;-0,2404;0,956
8,564000;0,9242;-0,0408;-0,2367;0,955
8,566000;0,9245;-0,0423;-0,2301;0,954
8,567000;0,9240;-0,0467;-0,2240;0,952
8,570000;0,9274;-0,0484;-0,2155;0,953
8,572000;0,9279;-0,0489;-0,2135;0,953
8,573000;0,9311;-0,0540;-0,2077;0,955
8,578000;0,9369;-0,0584;-0,2001;0,960
8,578000;0,9365;-0,0603;-0,1959;0,959
8,580000;0,9355;-0,0677;-0,1857;0,956
8,582000;0,9330;-0,0716;-0,1752;0,952
8,584000;0,9316;-0,0738;-0,1696;0,950
8,585000;0,9235;-0,0755;-0,1576;0,940
8,587000;0,9194;-0,0777;-0,1434;0,934
8,590000;0,9154;-0,0772;-0,1375;0,929
8,595000;0,9120;-0,0772;-0,1239;0,924
8,596000;0,9086;-0,0777;-0,1107;0,919
8,596000;0,9064;-0,0801;-0,1063;0,916
8,597000;0,8996;-0,0794;-0,0963;0,908
8,599000;0,8917;-0,0811;-0,0872;0,900
8,601000;0,8849;-0,0833;-0,0784;0,892
8,603000;0,8815;-0,0843;-0,0735;0,889
8,606000;0,8761;-0,0877;-0,0691;0,883
8,608000;0,8663;-0,0911;-0,0652;0,874
8,613000;0,8605;-0,0916;-0,0635;0,868
8,617000;0,8500;-0,0967;-0,0594;0,858
8,617000;0,8343;-0,0987;-0,0557;0,842
8,618000;0,8285;-0,0992;-0,0547;0,836
