time;ax;ay;az;aT
17,5330;-0,8168;2,1538;-0,6948;2,406
17,5340;-0,9145;2,3777;-0,4219;2,582
17,5350;-0,9759;2,6091;-0,4102;2,816
17,5370;-1,0240;2,8894;-0,3826;3,089
17,5470;-0,8208;3,1238;-0,2017;3,236
17,5490;-0,3262;3,2885;0,2737;3,316
17,5580;0,0040;3,3949;0,6836;3,463
17,5670;0,3621;3,5175;1,1230;3,710
17,5810;0,7782;3,7009;1,5353;4,082
17,5850;1,2602;3,8722;1,9002;4,494
17,6310;1,8558;4,0441;2,0860;4,914
17,6310;2,5365;4,3039;2,1365;5,433
17,6320;3,0357;4,5278;2,0893;5,838
17,6320;3,5031;4,8202;2,0222;6,293
17,6460;3,9470;5,1824;1,8984;6,785
17,6510;4,3667;5,4272;1,8351;7,203
17,6660;4,7890;5,6973;1,8498;7,669
17,6680;5,2835;5,9856;1,9386;8,216
17,6770;5,6272;6,3522;2,0516;8,731
17,6880;6,0260;6,7720;2,2488;9,340
17,7050;6,3831;7,2622;2,4133;9,965
17,7080;6,8308;7,7860;2,5064;10,657
17,7190;7,2915;8,4073;2,6079;11,430
17,7670;7,6603;9,1272;2,5666;12,189
17,7780;8,0303;9,6303;2,4513;12,776
17,7810;8,5049;9,9691;1,9514;13,249
17,7830;8,9706;10,1543;1,5512;13,638
17,7850;9,3991;10,2794;1,4192;14,001
17,7870;9,8139;10,3265;1,6485;14,341
17,7890;10,8720;10,0935;1,9566;14,964
17,8000;11,9176;9,8041;2,1924;15,587
17,8610;12,7123;9,4437;2,4278;16,021
17,8620;12,9457;9,2758;2,7041;16,154
17,8620;12,3903;9,3861;2,9876;15,829
17,8680;11,2791;9,6626;3,1248;15,177
17,8810;9,4578;10,2116;2,9146;14,220
17,8830;8,3523;10,5724;2,5472;13,712
17,8860;7,0608;10,7032;2,1064;12,994
17,8880;6,3836;10,5035;1,8296;12,427
17,8900;5,9462;10,0218;1,6272;11,766
17,9000;5,8831;9,2917;1,7125;11,130
17,9080;6,0307;8,3275;2,0654;10,487
17,9210;5,9222;7,7269;2,4256;10,033
17,9260;5,6547;7,2408;2,7142;9,580
17,9760;5,2260;6,8179;2,8195;9,041
17,9880;4,8179;6,6441;2,7925;8,669
17,9900;4,4206;6,6158;2,7702;8,425
17,9920;4,2567;6,6898;2,5940;8,343
17,9960;4,1205;6,6802;2,3243;8,186
17,9990;3,9493;6,6517;1,9529;7,978
18,0000;3,7446;6,6123;1,5098;7,747
18,0060;3,5560;6,5470;1,1856;7,544
18,0250;3,3716;6,4673;0,8559;7,343
18,0280;3,3120;6,3622;0,5257;7,192
18,0500;3,2329;6,1361;0,3328;6,944
18,0510;3,2023;5,9112;0,2628;6,728
18,0560;3,2217;5,5757;0,2351;6,444
18,0660;3,3359;5,1363;0,3402;6,134
18,0780;3,3260;4,7280;0,5914;5,811
18,0890;3,1824;4,1719;0,7422;5,299
18,1400;2,9867;3,6424;0,8143;4,780
18,1400;2,8267;3,0356;1,0698;4,284
18,1410;2,6514;2,5027;1,4656;3,930
18,1420;2,6080;1,9643;1,9272;3,791
18,1430;2,5371;1,4851;2,3272;3,749
18,1500;2,4684;1,0472;2,7053;3,809
18,1560;2,3132;0,7294;2,8936;3,776
18,1680;2,0172;0,4846;3,0389;3,679
18,1790;1,6353;0,1678;2,9789;3,402
18,1920;1,1513;-0,1772;2,8194;3,051
18,1990;0,6400;-0,4892;2,6170;2,738
18,2140;0,3054;-0,8612;2,5571;2,715
18,2170;0,1436;-1,2634;2,6102;2,903
18,2260;-0,0539;-1,6704;2,7162;3,189
18,2660;-0,3565;-2,0468;2,7907;3,479
18,2700;-0,5268;-2,3128;2,7162;3,606
18,2710;-0,5932;-2,5103;2,6969;3,732
18,2730;-0,9355;-2,5548;2,7932;3,899
18,2780;-1,0446;-2,6211;2,7297;3,926
18,2880;-0,9628;-2,7311;2,3943;3,757
18,2980;-1,1080;-2,9094;1,8726;3,633
18,3070;-1,4184;-2,9671;1,3183;3,543
18,3180;-1,7752;-3,0097;0,7708;3,578
18,3280;-1,5751;-3,3055;0,1646;3,665
18,3720;-0,9004;-3,9294;-0,1480;4,034
18,3730;-0,4376;-4,7409;-0,1807;4,765
18,3750;-0,5962;-5,0400;0,2232;5,080
18,3750;-1,6501;-4,9019;0,4715;5,194
18,3790;-3,0498;-4,3896;0,7003;5,391
18,3890;-4,5379;-3,5712;1,0948;5,877
18,3990;-5,1632;-3,0084;1,4416;6,147
18,4160;-5,3069;-2,6421;1,6375;6,150
18,4200;-4,7891;-2,6484;1,6580;5,718
18,4250;-4,0849;-2,7052;1,5660;5,144
18,4650;-3,3680;-2,7054;1,1437;4,469
18,4670;-2,4630;-2,7597;0,3903;3,720
18,4690;-1,9207;-2,6963;0,1526;3,314
18,4710;-1,5017;-2,5403;0,0800;2,952
18,4760;-1,2886;-2,2241;-0,0483;2,571
18,4880;-1,2516;-1,8621;-0,2906;2,262
18,4970;-1,1795;-1,4042;-0,7805;1,993
18,5110;-0,9497;-0,9292;-1,5270;2,024
18,5260;-0,6868;-0,5074;-2,0891;2,257
18,5290;-0,3837;0,0279;-2,8268;2,853
18,5620;-0,1892;0,5682;-3,6849;3,733
18,5630;-0,0523;1,0244;-4,4700;4,586
18,5640;-0,0425;1,3827;-5,0419;5,228
18,5680;-0,1878;1,6357;-5,2903;5,541
18,5770;-0,2906;1,7879;-5,1296;5,440
18,5920;-0,5488;1,7380;-4,5450;4,897
18,5970;-0,7569;1,6604;-3,6713;4,100
18,6300;-0,9898;1,6246;-2,6581;3,269
18,6370;-1,1638;1,6957;-2,0738;2,921
18,6390;-1,1443;1,8007;-1,6068;2,671
18,6390;-1,0179;1,9023;-1,2697;2,503
18,6450;-0,7157;1,9670;-0,8290;2,251
18,6570;-0,3804;2,0549;-0,3660;2,122
18,6700;0,1719;2,1833;0,3097;2,212
18,6770;0,6161;2,3143;0,9295;2,569
18,6890;1,1800;2,4613;1,4341;3,083
18,7000;1,5255;2,6435;1,6325;3,461
18,7150;1,9303;2,9129;1,7493;3,908
18,7210;2,5218;3,2196;1,6791;4,421
18,7310;3,1561;3,5874;1,5598;5,026
18,7410;3,8920;3,9929;1,4672;5,766
18,7750;4,5814;4,4622;1,4101;6,549
18,7780;5,0709;4,8466;1,4267;7,158
18,7800;5,5861;5,2717;1,4269;7,812
18,7850;6,0400;5,7913;1,4238;8,488
18,7870;6,4131;6,2666;1,4119;9,077
18,7990;6,7028;6,8413;1,5008;9,695
18,8120;6,8175;7,3957;1,5555;10,178
18,8590;7,0393;7,9395;1,6171;10,733
18,8650;7,8135;8,5565;1,8162;11,729
18,8680;8,9291;9,0835;1,9498;12,886
18,8700;10,1467;9,4933;2,1389;14,059
18,8710;10,9652;9,7917;2,1031;14,850
18,8720;11,8924;9,8578;1,8820;15,561
18,8770;12,8292;9,5957;1,7101;16,112
18,8930;13,8470;9,1759;1,6504;16,693
18,9060;14,2568;9,0493;1,7224;16,974
18,9070;14,3232;9,0978;1,7364;17,057
18,9390;13,2073;9,2314;1,6457;16,198
18,9400;11,4418;9,5269;1,1405;14,932
18,9400;10,2177;9,8106;0,8735;14,192
18,9450;8,9721;10,0381;0,8289;13,489
18,9560;7,7440;10,0875;1,0693;12,762
18,9650;6,8983;9,9325;1,3385;12,167
18,9770;6,3650;9,3999;1,5041;11,451
18,9980;6,0969;8,4893;1,6481;10,581
19,0020;5,9661;7,7519;1,8691;9,959
19,0510;5,7021;7,0512;2,1202;9,313
19,0540;5,2532;6,4242;2,2562;8,600
19,0570;4,6259;6,0871;2,1714;7,948
19,0580;3,9515;5,8621;1,8501;7,308
19,0590;3,3172;5,8658;1,6092;6,928
19,0630;3,0272;5,9487;1,5796;6,859
19,0700;3,0044;6,1070;1,7131;7,018
19,0810;3,0938;6,2390;1,7643;7,184
19,0870;3,0587;6,2549;1,5485;7,133
19,0960;2,8864;6,1949;1,1839;6,936
19,1090;2,5689;6,0962;0,7572;6,659
19,1170;2,3524;5,8816;0,5352;6,357
19,1520;2,1264;5,6499;0,4727;6,055
19,1530;1,9474;5,4040;0,4258;5,760
19,1530;2,0019;5,1232;0,4403;5,518
19,1570;2,2353;4,7966;0,4406;5,310
19,1670;2,5296;4,4908;0,4203;5,171
19,1760;2,6569;4,1498;0,4485;4,948
19,2160;2,7932;3,7546;0,4704;4,703
19,2180;2,8231;3,3068;0,5981;4,389
19,2200;2,8899;2,8226;0,9592;4,152
19,2220;2,8868;2,3075;1,4277;3,962
19,2710;2,9068;1,6961;2,0102;3,920
19,2730;2,8514;1,1863;2,4291;3,929
19,2730;2,6532;0,6641;2,8340;3,939
19,2740;2,3310;0,2223;3,0288;3,828
19,2750;1,9798;-0,1961;3,0814;3,668
19,2770;1,4904;-0,4941;3,0930;3,469
19,2880;1,1362;-0,8817;3,2686;3,571
19,2970;0,8650;-1,2484;3,3602;3,687
19,3120;0,5978;-1,6658;3,3513;3,790
19,3160;0,4042;-2,0679;3,2227;3,850
19,3530;0,1097;-2,5768;3,1008;4,033
19,3580;-0,2068;-3,0757;2,9836;4,290
19,3590;-0,5577;-3,4988;2,8510;4,548
19,3600;-0,8214;-3,7540;2,8333;4,774
19,3650;-1,1074;-3,8508;2,7218;4,844
19,3770;-1,2597;-3,8934;2,4494;4,769
19,3900;-1,5459;-3,9606;1,8798;4,649
19,3980;-1,8883;-3,9704;1,2550;4,572
19,4170;-2,4364;-3,8008;0,6102;4,556
19,4170;-2,7455;-3,7163;0,3595;4,634
19,4790;-2,4833;-3,8653;0,2382;4,600
19,4880;-1,4539;-4,5264;0,1416;4,756
19,4900;-0,6560;-5,4698;0,0027;5,509
19,4930;-0,8086;-5,7729;0,0122;5,829
19,4960;-1,9093;-5,3545;0,1241;5,686
19,4980;-3,1785;-4,7510;0,3385;5,726
19,4990;-4,2782;-3,9193;0,8274;5,861
19,5010;-4,9101;-3,0952;1,4028;5,971
19,5080;-4,8640;-2,6515;1,6444;5,779
19,5170;-4,4477;-2,5749;1,6106;5,386
19,5280;-3,8451;-2,6959;1,2133;4,850
19,5430;-3,4628;-2,7742;0,7833;4,506
19,5470;-2,9605;-2,8259;0,1827;4,097
19,5990;-2,4240;-2,8864;-0,3393;3,784
19,6080;-2,0781;-2,7822;-0,5207;3,511
19,6100;-1,8459;-2,5705;-0,4822;3,201
19,6120;-1,7530;-2,2496;-0,4638;2,889
19,6140;-1,6958;-1,8840;-0,6229;2,610
19,6160;-1,6211;-1,4794;-0,8491;2,353
19,6170;-1,4850;-1,0129;-1,2036;2,163
19,6270;-1,4214;-0,5912;-1,5695;2,198
19,6360;-1,3365;-0,1585;-1,8374;2,278
19,6550;-1,1844;0,2565;-2,0567;2,387
19,6580;-1,0391;0,5185;-2,1449;2,439
19,6670;-0,8909;0,8174;-2,2680;2,570
19,6770;-0,8528;1,0051;-2,3653;2,708
19,6980;-0,8778;1,1222;-2,2844;2,692
19,6990;-0,8679;1,2869;-1,8629;2,425
19,7090;-0,8113;1,4912;-1,2594;2,114
19,7170;-0,7228;1,7215;-0,9754;2,107
19,7300;-0,4850;1,9043;-0,6766;2,078
19,7370;-0,1799;2,1075;-0,3408;2,142
19,8070;0,1629;2,2459;-0,0184;2,252
19,8170;0,6027;2,4031;0,2400;2,489
19,8200;1,1634;2,5359;0,4215;2,822
19,8250;1,5365;2,7005;0,6331;3,171
19,8300;1,9304;2,9162;0,7602;3,579
19,8320;2,3735;3,1704;0,7854;4,038
19,8350;2,8521;3,4767;0,8408;4,575
19,8370;3,4463;3,8898;0,9413;5,281
19,8400;4,0589;4,3261;1,0242;6,020
19,8410;4,4754;4,6800;0,9317;6,542
19,8470;4,8471;5,0440;0,7687;7,038
19,8720;5,2546;5,4582;0,6632;7,605
19,8760;5,5104;5,8895;0,6625;8,093
19,8780;5,7704;6,3306;0,5848;8,586
19,8870;5,9135;6,8809;0,4898;9,086
19,9180;6,1358;7,2933;0,5477;9,547
19,9230;6,2493;7,8444;0,5606;10,045
19,9240;6,3213;8,3099;0,4979;10,453
19,9300;6,5535;8,7296;0,3953;10,923
19,9370;7,1315;8,9452;0,3193;11,445
19,9800;7,9827;9,0079;0,5462;12,048
19,9800;8,4394;9,0895;0,8417;12,432
19,9810;9,0252;9,2094;1,1438;12,945
19,9820;9,7514;9,2221;1,3459;13,489
19,9850;11,2034;8,8491;1,4672;14,352
19,9980;12,3727;8,2039;1,4128;14,913
20,0290;12,7961;7,7380;1,4777;15,027
20,0460;12,3271;7,7095;1,7869;14,649
20,0470;11,1241;7,9084;2,2427;13,832
20,0480;9,2257;8,4861;2,4324;12,769
20,0480;7,7191;9,0681;2,1266;12,097
20,0770;6,1933;9,6140;1,9211;11,596
20,0780;5,2107;9,6613;1,7509;11,116
20,0790;4,8986;9,2358;1,4763;10,558
20,0840;4,8109;8,4289;1,2821;9,790
20,0960;4,8625;7,4355;1,4101;8,996
20,1040;4,7490;6,6787;1,7448;8,379
20,1230;4,6759;6,0463;2,0855;7,923
20,1310;4,4104;5,6156;2,2135;7,476
20,1380;4,0168;5,4554;2,2259;7,131
20,1810;3,5611;5,4497;2,2427;6,885
20,1840;3,1867;5,5502;2,0923;6,733
20,1880;3,0193;5,6728;1,6974;6,647
20,1900;2,8981;5,7264;1,2404;6,537
20,1920;2,6410;5,7850;0,7840;6,407
20,2020;2,5258;5,8321;0,5099;6,376
20,2100;2,5783;5,7888;0,3017;6,344
20,2250;2,6406;5,6289;0,1571;6,219
20,2320;2,6497;5,4327;0,0181;6,044
20,2480;2,5313;5,2222;-0,1288;5,805
20,2490;2,3972;4,9177;-0,1731;5,474
20,2770;2,2200;4,5275;-0,1023;5,044
20,2780;2,0518;4,0605;0,1388;4,552
20,2790;1,8629;3,5498;0,3882;4,028
20,2850;1,7754;3,0332;0,6640;3,577
20,3030;1,8514;2,3634;0,8768;3,128
20,3370;1,9451;1,7287;1,1757;2,855
20,3380;1,9920;1,2270;1,3618;2,707
20,3380;1,9748;0,7192;1,5392;2,605
20,3390;1,9184;0,2093;1,6969;2,570
20,3570;1,6219;-0,2729;1,8059;2,443
20,3600;1,2359;-0,6141;1,9112;2,357
20,3980;0,7242;-0,9284;1,8473;2,191
20,3980;0,4080;-1,1912;1,8827;2,265
20,3980;0,0335;-1,4691;1,9733;2,460
20,3990;-0,1419;-1,7881;2,1144;2,773
20,4100;-0,2203;-2,1597;2,2264;3,110
20,4180;-0,3245;-2,4809;2,2981;3,397
20,4510;-0,5033;-2,7388;2,2647;3,589
20,4530;-0,6692;-2,9273;2,1630;3,701
20,4870;-0,8237;-3,0227;2,0774;3,759
20,4890;-1,1018;-3,0191;1,9782;3,774
20,4890;-1,2982;-2,8664;1,8183;3,634
20,4900;-1,3012;-2,8414;1,6091;3,515
20,4900;-1,1360;-2,8683;1,3074;3,351
20,4960;-1,0998;-2,9428;1,0953;3,327
20,5050;-0,9559;-3,0681;0,9263;3,344
20,5160;-0,1560;-3,5413;0,7123;3,616
20,5630;0,7059;-4,3737;0,5110;4,460
20,5680;0,9442;-5,0943;0,3221;5,191
20,5700;0,1828;-5,1378;0,4500;5,161
20,5720;-0,9595;-4,7458;0,5115;4,869
20,5740;-2,3449;-4,0598;0,5209;4,717
20,5790;-3,3872;-3,2076;0,8948;4,750
20,5890;-3,8797;-2,5036;1,2506;4,784
20,5970;-3,8557;-2,0141;1,3164;4,545
20,6110;-3,3652;-1,8776;0,9084;3,959
20,6180;-2,9212;-1,8597;0,4613;3,494
20,6250;-2,2703;-1,9025;-0,0212;2,962
20,6460;-1,6902;-1,9186;-0,4316;2,593
20,6480;-1,5164;-1,9686;-0,8057;2,612
20,6560;-1,4238;-2,0315;-1,1200;2,722
20,6700;-1,4342;-2,0240;-1,3000;2,801
20,6780;-1,5642;-1,8880;-1,3835;2,815
20,6870;-1,6741;-1,6099;-1,5127;2,772
20,7010;-1,6486;-1,3295;-1,8105;2,786
20,7070;-1,5857;-1,0504;-2,3550;3,027
20,7170;-1,5789;-0,7590;-2,9214;3,406
20,7350;-1,6069;-0,4583;-3,4463;3,830
20,7800;-1,5289;-0,2138;-3,6922;4,002
20,7800;-1,2680;0,1012;-3,7295;3,940
20,7800;-1,2630;0,3133;-3,5900;3,819
20,7810;-1,4369;0,4121;-3,4532;3,763
20,7810;-1,7819;0,4225;-3,2377;3,720
20,7880;-2,0831;0,4201;-2,7325;3,462
20,8020;-2,1498;0,5438;-2,3627;3,240
20,8070;-2,1132;0,6453;-2,0670;3,026
20,8170;-1,8511;0,7955;-1,8726;2,751
20,8440;-1,5642;0,9866;-1,7585;2,552
20,8450;-1,0952;1,2190;-1,6337;2,314
20,8510;-0,4685;1,4689;-1,4347;2,106
20,8570;-0,0610;1,7112;-1,3331;2,170
20,8660;0,1682;1,8582;-1,3587;2,308
20,8760;0,3452;1,9136;-1,5244;2,471
20,8850;0,5398;1,9981;-1,6818;2,667
20,9050;0,8079;2,0977;-1,6523;2,790
20,9110;1,2669;2,2986;-1,5155;3,031
20,9210;1,5763;2,4969;-1,3301;3,239
20,9300;1,9621;2,7060;-1,1787;3,544
20,9370;2,3252;2,8903;-1,1122;3,873
20,9480;2,7202;3,1494;-1,0770;4,299
20,9560;3,0508;3,3819;-1,1401;4,695
20,9690;3,4908;3,6796;-1,2032;5,213
20,9760;3,8933;3,9888;-1,2086;5,703
20,9860;4,4412;4,3463;-1,1858;6,326
20,9980;4,7151;4,5936;-1,2104;6,693
21,0060;4,8209;4,8607;-1,2015;6,951
21,0190;4,8898;5,2107;-1,1278;7,234
21,0510;4,9307;5,5724;-0,8607;7,490
21,0510;5,0956;5,9077;-0,5346;7,820
21,0510;5,4425;6,2577;-0,2280;8,296
21,0580;5,9444;6,5517;-0,0221;8,847
21,0660;6,5848;6,7851;0,1472;9,456
21,0760;7,3903;7,0974;0,3770;10,253
21,0870;8,0565;7,4006;0,6190;10,957
21,0970;8,4852;7,5587;0,7379;11,388
21,1060;9,0642;7,5867;0,8093;11,848
21,1200;10,0219;7,2112;0,8269;12,374
21,1260;10,7213;6,6574;0,7922;12,645
21,1360;10,9141;6,2188;1,0444;12,605
21,1490;10,4129;6,1400;1,8019;12,222
21,1570;9,5889;6,3621;2,3377;11,743
21,1670;8,1654;6,8952;2,7315;11,031
21,1790;6,4607;7,6863;2,7976;10,423
21,2020;4,7202;8,5815;2,4367;10,093
21,2080;3,9036;9,0094;2,2624;10,076
21,2110;3,8616;8,7860;2,1357;9,832
21,2180;4,0933;8,3575;2,1473;9,551
21,2260;4,3908;7,6058;2,3218;9,084
21,2520;4,3617;6,9215;2,5678;8,575
21,2530;4,0776;6,2503;2,8567;7,991
21,2550;3,7169;5,8764;2,9687;7,561
21,2910;3,1444;5,7118;2,9500;7,156
21,2910;2,7177;5,7024;2,8068;6,912
21,2920;2,4742;5,8379;2,4276;6,789
21,3020;2,5794;6,0141;2,1890;6,900
21,3480;2,6657;6,1818;2,0777;7,045
21,3490;2,6369;6,2541;1,9669;7,067
21,3490;2,4866;6,4394;1,8518;7,147
21,3500;2,3536;6,4130;1,7126;7,043
21,3520;2,2570;6,3502;1,4535;6,894
21,3560;2,2617;6,1778;1,1930;6,686
21,3660;2,1682;5,8946;0,9996;6,360
21,3760;2,0431;5,4826;0,8760;5,916
21,3880;1,8124;4,9950;0,7246;5,363
21,4090;1,6238;4,5793;0,6161;4,898
21,4100;1,5485;4,1447;0,5153;4,454
21,4170;1,5306;3,6913;0,4749;4,024
21,4280;1,4675;3,2617;0,5087;3,613
21,4390;1,3403;2,8677;0,6077;3,223
21,4490;1,2842;2,4371;0,7425;2,853
21,4570;1,2018;2,0481;0,9308;2,551
21,4680;1,1968;1,6635;1,1285;2,339
21,4810;1,1115;1,2838;1,3622;2,177
21,4850;0,9630;1,0101;1,4982;2,048
21,4960;0,8639;0,6821;1,6352;1,971
21,5330;0,7980;0,3894;1,7674;1,978
21,5380;0,7537;0,1000;1,8723;2,021
21,5420;0,6254;-0,1689;1,9278;2,034
21,5480;0,4681;-0,3625;1,9522;2,040
21,5480;0,3226;-0,5548;1,8796;1,986
21,6000;0,3130;-0,7451;1,7831;1,958
21,6040;0,4504;-0,9717;1,6723;1,986
21,6090;0,5782;-1,1802;1,7032;2,151
21,6110;0,6337;-1,3750;1,7254;2,295
21,6200;0,7146;-1,5906;1,7376;2,462
21,6240;0,7179;-1,7551;1,7565;2,585
21,6290;0,6285;-1,9486;1,8090;2,732
21,6310;0,4994;-2,0434;1,8363;2,792
21,6380;0,3348;-2,1326;1,8660;2,853
21,6450;0,1437;-2,3082;1,9009;2,994
21,6570;0,0193;-2,4109;2,0192;3,145
21,6700;0,1532;-2,5093;1,9909;3,207
21,6760;0,6816;-2,9422;1,8911;3,563
21,7470;1,5253;-3,7604;1,5201;4,333
21,7520;1,6988;-4,3714;1,2697;4,859
21,7560;1,1421;-4,6324;1,2965;4,944
21,7570;-0,2105;-4,3332;1,7193;4,667
21,7590;-2,2690;-3,5518;2,3096;4,806
21,7610;-3,6944;-2,7165;2,7004;5,322
21,7630;-4,6280;-1,9634;2,8186;5,764
21,7660;-4,5429;-1,7226;2,5244;5,475
21,7700;-3,6957;-1,8327;1,9138;4,547
21,7800;-2,7726;-2,1056;1,2730;3,707
21,7860;-1,9547;-2,3966;0,8190;3,199
21,8040;-1,2485;-2,5887;0,3253;2,892
21,8270;-0,5270;-2,7279;0,0338;2,779
21,8270;-0,4363;-2,8919;-0,1556;2,929
21,8280;-0,9770;-2,9258;-0,5231;3,129
21,8550;-1,5894;-2,7093;-0,8249;3,248
21,8620;-2,0007;-2,4086;-1,1478;3,335
21,8640;-2,0894;-2,1367;-1,5013;3,344
21,8680;-1,9345;-1,8393;-2,0795;3,384
21,8780;-1,8205;-1,6067;-2,6452;3,591
21,9250;-1,6873;-1,3089;-3,2811;3,915
21,9250;-1,4818;-1,1090;-4,0102;4,417
21,9260;-1,4293;-0,9241;-4,4971;4,808
21,9260;-1,4936;-0,7251;-4,7831;5,063
21,9300;-1,5519;-0,5876;-4,6786;4,964
21,9470;-1,5794;-0,4532;-4,5094;4,799
21,9550;-1,6634;-0,3288;-4,1682;4,500
21,9570;-1,7744;-0,3719;-3,8151;4,224
21,9660;-1,9013;-0,4038;-3,5427;4,041
21,9840;-1,9676;-0,3559;-3,2780;3,840
21,9930;-1,8601;-0,2998;-3,0363;3,573
21,9990;-1,7441;-0,1972;-3,0083;3,483
22,0380;-1,5675;-0,1473;-3,0685;3,449
22,0400;-1,3907;-0,0772;-3,1726;3,465
22,0420;-1,1372;-0,0332;-3,3181;3,508
22,0440;-0,8928;-0,0387;-3,5481;3,659
22,0530;-0,6606;-0,0020;-3,7473;3,805
22,0580;-0,3624;0,0931;-3,8742;3,892
22,0690;-0,0182;0,1543;-4,0047;4,008
22,0760;0,3300;0,2389;-4,1473;4,167
22,0870;0,7072;0,3577;-4,2757;4,349
22,1460;1,0449;0,4658;-4,3913;4,538
22,1470;1,5237;0,6646;-4,4014;4,705
22,1480;2,0065;0,9329;-4,2791;4,817
22,1480;2,4602;1,2418;-4,1576;4,988
22,1490;2,8761;1,4591;-4,1416;5,249
22,1490;3,2175;1,5894;-4,2246;5,543
22,1600;3,5729;1,8081;-4,3184;5,889
22,1670;4,0277;2,1119;-4,2935;6,254
22,2000;4,2908;2,4138;-4,2240;6,487
22,2030;4,5836;2,7283;-4,1131;6,736
22,2060;5,0620;3,0267;-3,9932;7,122
22,2090;5,7038;3,2412;-3,7601;7,562
22,2180;6,2701;3,4261;-3,3729;7,901
22,2430;6,6120;3,7202;-2,8528;8,105
22,2430;6,7764;4,0286;-2,5052;8,272
22,2460;6,8767;4,3411;-1,9659;8,367
22,2560;6,9776;4,6316;-1,5504;8,517
22,2670;7,8448;4,5766;-1,1647;9,157
22,2850;8,5821;4,1968;-0,9938;9,605
22,2950;8,9845;3,7766;-0,4823;9,758
22,2970;9,0165;3,6844;0,0607;9,740
22,3120;8,3572;3,9906;0,7852;9,294
22,3200;7,2735;4,7253;1,0394;8,736
22,3240;5,8156;5,7556;0,9443;8,236
22,3370;4,8417;6,5774;0,5350;8,185
22,3480;4,5252;6,8129;-0,1770;8,181
22,3560;4,7905;6,5083;-0,4851;8,096
22,3690;5,1429;5,9210;-0,7017;7,874
22,3860;5,1893;5,2976;-0,6983;7,449
22,3890;4,9422;4,7250;-0,4801;6,854
22,4380;4,5797;4,2480;-0,2336;6,251
22,4410;4,0758;3,9314;-0,0645;5,663
22,4450;3,6629;3,9274;-0,0019;5,370
22,4480;3,3291;4,1383;0,0087;5,311
22,4500;3,0891;4,4751;-0,1362;5,439
22,4530;2,8103;4,7145;-0,1987;5,492
22,4590;2,4020;4,9739;-0,2603;5,530
22,4710;2,0806;5,1045;-0,3952;5,526
22,4770;1,9593;5,0538;-0,4270;5,437
22,4920;1,8832;4,8756;-0,4740;5,248
22,5050;1,8049;4,5912;-0,4443;4,953
22,5050;1,6441;4,2222;-0,4175;4,550
22,5380;1,4593;3,7880;-0,3219;4,072
22,5390;1,3709;3,1960;-0,1069;3,479
22,5390;1,3178;2,6566;0,1402;2,969
22,5450;1,2295;2,0618;0,4338;2,439
22,5610;1,1790;1,5519;0,6787;2,064
22,5660;1,2098;0,9878;0,9491;1,828
22,5910;1,1215;0,4425;1,0526;1,600
22,5940;0,9031;-0,0958;1,0389;1,380
22,5970;0,7581;-0,5014;1,0247;1,370
22,6240;0,7361;-0,9283;1,0123;1,558
22,6250;0,7027;-1,3190;1,1389;1,879
22,6270;0,6627;-1,6927;1,3346;2,255
22,6400;0,5996;-2,0059;1,5887;2,628
22,6470;0,6597;-2,3430;1,9798;3,138
22,6580;0,8298;-2,6790;2,3208;3,640
22,7050;1,1234;-2,9762;2,7379;4,197
22,7130;1,2911;-3,2655;3,0934;4,680
22,7150;1,2562;-3,4809;3,1559;4,864
22,7170;1,0406;-3,6947;2,9164;4,821
22,7190;0,7004;-3,9785;2,3871;4,692
22,7210;0,5210;-4,2541;1,9659;4,715
22,7260;0,3970;-4,6814;1,3665;4,893
22,7380;0,0344;-5,4326;0,4916;5,455
22,7450;-0,4542;-6,0797;-0,1038;6,098
22,7570;-1,2714;-6,5824;-0,5455;6,726
22,7680;-2,3945;-6,8750;-0,5790;7,303
22,7850;-2,9332;-6,9206;-0,3974;7,527
22,7870;-2,9491;-6,9799;-0,1038;7,578
22,8030;-2,0033;-7,4979;-0,0354;7,761
22,8240;-0,9263;-8,2066;-0,1758;8,261
22,8290;-0,6882;-8,2295;-0,0243;8,258
22,8320;-1,5854;-7,5175;0,3953;7,693
22,8370;-2,5402;-6,8061;0,5203;7,283
22,8470;-3,5508;-6,0803;0,6110;7,068
22,8610;-3,8994;-5,6692;0,7753;6,924
22,8650;-3,9583;-5,4169;0,8750;6,766
22,9010;-3,5337;-5,2059;0,8382;6,348
22,9020;-2,3514;-5,0679;0,7344;5,635
22,9030;-1,6529;-4,9392;0,6015;5,243
22,9040;-0,6905;-4,7421;0,1781;4,795
22,9170;0,1117;-4,5206;-0,2737;4,530
22,9260;0,8930;-4,2132;-0,7216;4,367
22,9380;1,4276;-3,8361;-1,2034;4,266
22,9490;1,7234;-3,2214;-2,0587;4,194
22,9560;1,5611;-2,6787;-2,7716;4,159
22,9650;0,9296;-1,9542;-3,8970;4,458
22,9810;0,0896;-1,4300;-5,0990;5,296
22,9860;-1,0323;-1,0365;-6,2148;6,385
23,0230;-1,6897;-0,7401;-6,5082;6,765
23,0230;-2,3883;-0,4188;-5,9588;6,433
23,0240;-2,5069;-0,2421;-4,9692;5,571
23,0250;-2,3326;-0,1947;-3,6475;4,334
23,0330;-2,1240;-0,1939;-2,5195;3,301
23,0440;-2,0705;-0,0379;-1,9685;2,857
23,0530;-2,1317;0,2987;-1,9215;2,885
23,0670;-2,1943;0,7224;-2,2812;3,247
